Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.200000	19.3268   	0.200000	20.8881   	0.200000	21.6027   	0.200000	21.6027   	0.200000	20.7112   	0.200000	0.176944  	
0.250000	20.2662   	0.250000	22.2953   	0.250000	22.8202   	0.250000	22.8202   	0.250000	22.1474   	0.250000	0.14791   	
0.300000	21.3915   	0.300000	23.5842   	0.300000	23.5644   	0.300000	23.5644   	0.300000	23.4566   	0.300000	0.127585  	
0.350000	22.3296   	0.350000	24.5328   	0.350000	24.0408   	0.350000	24.0408   	0.350000	24.4203   	0.350000	0.112494  	
0.400000	23.0993   	0.400000	25.2763   	0.400000	24.5171   	0.400000	24.5171   	0.400000	25.1755   	0.400000	0.100809  	
0.450000	23.9492   	0.450000	26.1281   	0.450000	25.5551   	0.450000	25.5551   	0.450000	26.0366   	0.450000	0.0914711 	
0.500000	24.6912   	0.500000	26.9209   	0.500000	26.3925   	0.500000	26.3925   	0.500000	26.8371   	0.500000	0.0838241 	
0.600000	24.8948   	0.600000	27.4827   	0.600000	27.1707   	0.600000	27.1707   	0.600000	27.4107   	0.600000	0.0720167 	
0.700000	24.6286   	0.700000	27.7197   	0.700000	27.3406   	0.700000	27.3406   	0.700000	27.6564   	0.700000	0.0632964 	
0.800000	24.5813   	0.800000	27.2672   	0.800000	27.3826   	0.800000	27.3826   	0.800000	27.2106   	0.800000	0.0565726 	
0.900000	24.4291   	0.900000	26.7608   	0.900000	27.3366   	0.900000	27.3366   	0.900000	26.7096   	0.900000	0.0512184 	
1.000000	24.2339   	1.000000	26.2586   	1.000000	27.2266   	1.000000	27.2266   	1.000000	26.2118   	1.000000	0.0468467 	
1.250000	23.5597   	1.250000	25.6477   	1.250000	26.7      	1.250000	26.7      	1.250000	25.609    	1.250000	0.0387482 	
1.500000	22.7826   	1.500000	24.9898   	1.500000	25.8575   	1.500000	25.8575   	1.500000	24.9566   	1.500000	0.0331555 	
1.750000	22.0707   	1.750000	24.4229   	1.750000	25.0571   	1.750000	25.0571   	1.750000	24.3939   	1.750000	0.0290461 	
2.000000	21.3658   	2.000000	23.8652   	2.000000	24.2937   	2.000000	24.2937   	2.000000	23.8393   	2.000000	0.0258907 	
2.250000	20.6868   	2.250000	23.145    	2.250000	23.566    	2.250000	23.566    	2.250000	23.1216   	2.250000	0.0233866 	
2.500000	22.9346   	2.500000	22.4488   	2.500000	22.8735   	2.500000	22.8735   	2.500000	22.4274   	2.500000	0.021348  	
3.000000	21.3099   	3.000000	21.0973   	3.000000	21.5902   	3.000000	21.5902   	3.000000	21.079    	3.000000	0.0182226 	
3.500000	19.8785   	3.500000	19.9068   	3.500000	20.4333   	3.500000	20.4333   	3.500000	19.8909   	3.500000	0.0159329 	
4.000000	18.622    	4.000000	18.8743   	4.000000	19.3896   	4.000000	19.3896   	4.000000	18.8601   	4.000000	0.014179  	
4.500000	17.5162   	4.500000	17.9392   	4.500000	18.4456   	4.500000	18.4456   	4.500000	17.9264   	4.500000	0.0127899 	
5.000000	16.5381   	5.000000	17.0869   	5.000000	17.589    	5.000000	17.589    	5.000000	17.0752   	5.000000	0.0116609 	
5.500000	15.6681   	5.500000	16.325    	5.500000	16.8089   	5.500000	16.8089   	5.500000	16.3143   	5.500000	0.0107242 	
6.000000	14.8897   	6.000000	15.6277   	6.000000	16.0958   	6.000000	16.0958   	6.000000	15.6178   	6.000000	0.00993375	
6.500000	14.1895   	6.500000	14.9879   	6.500000	15.4417   	6.500000	15.4417   	6.500000	14.9786   	6.500000	0.00925728	
7.000000	13.5564   	7.000000	14.3989   	7.000000	14.8397   	7.000000	14.8397   	7.000000	14.3902   	7.000000	0.00867142	
7.500000	12.9812   	7.500000	13.8552   	7.500000	14.2837   	7.500000	14.2837   	7.500000	13.847    	7.500000	0.00815881	
8.000000	12.4562   	8.000000	13.3518   	8.000000	13.7688   	8.000000	13.7688   	8.000000	13.3441   	8.000000	0.00770632	
8.500000	11.9751   	8.500000	12.8845   	8.500000	13.2905   	8.500000	13.2905   	8.500000	12.8772   	8.500000	0.00730378	
9.000000	11.5327   	9.000000	12.4496   	9.000000	12.8451   	9.000000	12.8451   	9.000000	12.4427   	9.000000	0.00694323	
9.500000	11.1243   	9.500000	12.0438   	9.500000	12.4293   	9.500000	12.4293   	9.500000	12.0372   	9.500000	0.00661831	
10.000000	10.7462   	10.000000	12.0212   	10.000000	12.0401   	10.000000	12.0401   	10.000000	12.0149   	10.000000	0.00632391	
11.000000	10.0679   	11.000000	11.3357   	11.000000	11.3      	11.000000	11.3512   	11.000000	11.3298   	11.000000	0.0058107 	
12.000000	9.47681   	12.000000	10.7261   	12.000000	10.6492   	12.000000	10.7386   	12.000000	10.7207   	12.000000	0.00537809	
13.000000	8.95679   	13.000000	10.1809   	13.000000	10.0728   	13.000000	10.1906   	13.000000	10.1759   	13.000000	0.00500823	
14.000000	8.49559   	14.000000	9.69046   	14.000000	9.55888   	14.000000	9.69773   	14.000000	9.68578   	14.000000	0.00468818	
15.000000	8.08362   	15.000000	9.24709   	15.000000	9.09808   	15.000000	9.2524    	15.000000	9.24268   	15.000000	0.00440838	
16.000000	7.71328   	16.000000	8.84436   	16.000000	8.68252   	16.000000	8.84822   	16.000000	8.8402    	16.000000	0.00416157	
17.000000	7.37846   	17.000000	8.47697   	17.000000	8.30593   	17.000000	8.47993   	17.000000	8.47302   	17.000000	0.00394216	
18.000000	7.0742    	18.000000	8.14048   	18.000000	7.96337   	18.000000	8.14311   	18.000000	8.13673   	18.000000	0.00374576	
19.000000	6.79643   	19.000000	7.83117   	19.000000	7.65072   	19.000000	7.83405   	19.000000	7.8276    	19.000000	0.00356887	
20.000000	6.54179   	20.000000	7.54588   	20.000000	7.36451   	20.000000	7.54962   	20.000000	7.54247   	20.000000	0.00340869	
21.000000	6.30745   	21.000000	7.28193   	21.000000	7.10153   	21.000000	7.2871    	21.000000	7.27867   	21.000000	0.00326291	
22.000000	6.09103   	22.000000	7.03702   	22.000000	6.85889   	22.000000	7.04421   	22.000000	7.03389   	22.000000	0.00312965	
23.000000	5.89053   	23.000000	6.80916   	23.000000	6.63444   	23.000000	6.81893   	23.000000	6.80615   	23.000000	0.00300734	
24.000000	5.70421   	24.000000	6.59662   	24.000000	6.4265    	24.000000	6.60954   	24.000000	6.59373   	24.000000	0.00289466	
25.000000	5.53061   	25.000000	6.39793   	25.000000	6.23358   	25.000000	6.41453   	25.000000	6.39514   	25.000000	0.00279049	
27.000000	5.21657   	27.000000	6.03698   	27.000000	5.88746   	27.000000	6.06249   	27.000000	6.03437   	27.000000	0.00260408	
29.000000	4.94003   	29.000000	5.71762   	29.000000	5.58577   	29.000000	5.75397   	29.000000	5.71518   	29.000000	0.00244203	
31.000000	4.69456   	31.000000	5.43306   	31.000000	5.31838   	31.000000	5.47225   	31.000000	5.43076   	31.000000	0.0022998 	
33.000000	4.4751    	33.000000	5.1779    	33.000000	5.07706   	33.000000	5.2115    	33.000000	5.17572   	33.000000	0.00217391	
35.000000	4.27768   	35.000000	4.94781   	35.000000	4.85962   	35.000000	4.97682   	35.000000	4.94575   	35.000000	0.00206165	
38.000000	4.01597   	38.000000	4.64215   	38.000000	4.56883   	38.000000	4.66571   	38.000000	4.64024   	38.000000	0.0019143 	
41.000000	3.78829   	41.000000	4.37574   	41.000000	4.31478   	41.000000	4.39511   	41.000000	4.37396   	41.000000	0.00178742	
44.000000	3.5883    	44.000000	4.14148   	44.000000	4.09043   	44.000000	4.15757   	44.000000	4.1398    	44.000000	0.00167698	
47.000000	3.41115   	47.000000	3.93387   	47.000000	3.89118   	47.000000	3.94734   	47.000000	3.93229   	47.000000	0.00157993	
50.000000	3.25309   	50.000000	3.7486    	50.000000	3.71322   	50.000000	3.75995   	50.000000	3.7471    	50.000000	0.00149394	
55.000000	3.02422   	55.000000	3.48045   	55.000000	3.45392   	55.000000	3.48906   	55.000000	3.47908   	55.000000	0.00137046	
60.000000	2.82992   	60.000000	3.25305   	60.000000	3.23399   	60.000000	3.2596    	60.000000	3.25178   	60.000000	0.00126658	
65.000000	2.66277   	65.000000	3.05774   	65.000000	3.04397   	65.000000	3.06268   	65.000000	3.05656   	65.000000	0.00117792	
70.000000	2.51736   	70.000000	2.88816   	70.000000	2.87864   	70.000000	2.89181   	70.000000	2.88706   	70.000000	0.00110132	
75.000000	2.38964   	75.000000	2.73953   	75.000000	2.73341   	75.000000	2.74209   	75.000000	2.73849   	75.000000	0.00103445	
80.000000	2.27649   	80.000000	2.60817   	80.000000	2.60499   	80.000000	2.60982   	80.000000	2.60719   	80.000000	0.000975538	
85.000000	2.17553   	85.000000	2.49123   	85.000000	2.49022   	85.000000	2.49208   	85.000000	2.49031   	85.000000	0.000923231	
90.000000	2.08483   	90.000000	2.38645   	90.000000	2.38699   	90.000000	2.38659   	90.000000	2.38557   	90.000000	0.000876462	
95.000000	2.00288   	95.000000	2.29202   	95.000000	2.2939    	95.000000	2.29153   	95.000000	2.29118   	95.000000	0.000834384	
100.000000	1.92845   	100.000000	2.20647   	100.000000	2.20952   	100.000000	2.2054    	100.000000	2.20567   	100.000000	0.000796316	
105.000000	1.86052   	105.000000	2.1286    	105.000000	2.13267   	105.000000	2.12701   	105.000000	2.12783   	105.000000	0.000761704	
110.000000	1.79827   	110.000000	2.05741   	110.000000	2.06218   	110.000000	2.05534   	110.000000	2.05668   	110.000000	0.000730092	
115.000000	1.74098   	115.000000	1.99208   	115.000000	1.9974    	115.000000	1.98957   	115.000000	1.99138   	115.000000	0.000701101	
120.000000	1.68808   	120.000000	1.93191   	120.000000	1.93772   	120.000000	1.92898   	120.000000	1.93123   	120.000000	0.000674413	
125.000000	1.63907   	125.000000	1.8763    	125.000000	1.88256   	125.000000	1.873     	125.000000	1.87565   	125.000000	0.000649762	
130.000000	1.59353   	130.000000	1.82476   	130.000000	1.8314    	130.000000	1.8211    	130.000000	1.82414   	130.000000	0.000626919	
135.000000	1.55109   	135.000000	1.77686   	135.000000	1.78365   	135.000000	1.77286   	135.000000	1.77625   	135.000000	0.00060569	
140.000000	1.51144   	140.000000	1.73221   	140.000000	1.73924   	140.000000	1.72791   	140.000000	1.73163   	140.000000	0.000585907	
145.000000	1.4743    	145.000000	1.69051   	145.000000	1.6978    	145.000000	1.68591   	145.000000	1.68994   	145.000000	0.000567426	
150.000000	1.43944   	150.000000	1.65145   	150.000000	1.65884   	150.000000	1.64659   	150.000000	1.6509    	150.000000	0.000550121	
155.000000	1.39023   	155.000000	1.61481   	155.000000	1.62226   	155.000000	1.60969   	155.000000	1.61428   	155.000000	0.000533881	
160.000000	1.36144   	160.000000	1.58036   	160.000000	1.58789   	160.000000	1.575     	160.000000	1.57984   	160.000000	0.00051861	
165.000000	1.33429   	165.000000	1.54791   	165.000000	1.55552   	165.000000	1.54233   	165.000000	1.5474    	165.000000	0.000504223	
170.000000	1.30862   	170.000000	1.51729   	170.000000	1.52486   	170.000000	1.51151   	170.000000	1.5168    	170.000000	0.000490643	
175.000000	1.28433   	175.000000	1.48835   	175.000000	1.49586   	175.000000	1.48237   	175.000000	1.48787   	175.000000	0.000477804	
180.000000	1.26129   	180.000000	1.46095   	180.000000	1.4685    	180.000000	1.4548    	180.000000	1.46049   	180.000000	0.000465645	
185.000000	1.23943   	185.000000	1.43498   	185.000000	1.44256   	185.000000	1.42866   	185.000000	1.43453   	185.000000	0.000454115	
190.000000	1.21864   	190.000000	1.41033   	190.000000	1.41785   	190.000000	1.40386   	190.000000	1.40989   	190.000000	0.000443164	
195.000000	1.19885   	195.000000	1.38689   	195.000000	1.39433   	195.000000	1.38028   	195.000000	1.38646   	195.000000	0.000432749	
200.000000	1.17999   	200.000000	1.36459   	200.000000	1.37197   	200.000000	1.35784   	200.000000	1.36417   	200.000000	0.000422831	
210.000000	1.14481   	210.000000	1.32306   	210.000000	1.33049   	210.000000	1.31607   	210.000000	1.32266   	210.000000	0.00040435	
220.000000	1.11263   	220.000000	1.28519   	220.000000	1.29256   	220.000000	1.278     	220.000000	1.2848    	220.000000	0.000387476	
230.000000	1.0831    	230.000000	1.25051   	230.000000	1.2578    	230.000000	1.24315   	230.000000	1.25014   	230.000000	0.000372005	
240.000000	1.05589   	240.000000	1.21864   	240.000000	1.22584   	240.000000	1.21114   	240.000000	1.21828   	240.000000	0.000357768	
250.000000	1.03075   	250.000000	1.18925   	250.000000	1.19632   	250.000000	1.18164   	250.000000	1.18891   	250.000000	0.000344619	
260.000000	1.00743   	260.000000	1.16207   	260.000000	1.16906   	260.000000	1.15436   	260.000000	1.16174   	260.000000	0.000332439	
270.000000	0.985759  	270.000000	1.13686   	270.000000	1.14383   	270.000000	1.12908   	270.000000	1.13653   	270.000000	0.000321121	
280.000000	0.96556   	280.000000	1.11341   	280.000000	1.12037   	280.000000	1.10558   	280.000000	1.1131    	280.000000	0.000310577	
290.000000	0.946689  	290.000000	1.09154   	290.000000	1.0984    	290.000000	1.08368   	290.000000	1.09124   	290.000000	0.000300729	
300.000000	0.92902   	300.000000	1.07112   	300.000000	1.07795   	300.000000	1.06323   	300.000000	1.07082   	300.000000	0.000291509	
310.000000	0.912443  	310.000000	1.05199   	310.000000	1.05883   	310.000000	1.0441    	310.000000	1.0517    	310.000000	0.000282859	
320.000000	0.896859  	320.000000	1.03404   	320.000000	1.04082   	320.000000	1.02615   	320.000000	1.03376   	320.000000	0.000274726	
330.000000	0.882184  	330.000000	1.01717   	330.000000	1.02395   	330.000000	1.0093    	330.000000	1.0169    	330.000000	0.000267065	
340.000000	0.868341  	340.000000	1.00128   	340.000000	1.00811   	340.000000	0.99344   	340.000000	1.00102   	340.000000	0.000259835	
350.000000	0.855263  	350.000000	0.986298  	350.000000	0.993102  	350.000000	0.978491  	350.000000	0.986045  	350.000000	0.000253001	
360.000000	0.842888  	360.000000	0.972144  	360.000000	0.978927  	360.000000	0.964383  	360.000000	0.971898  	360.000000	0.00024653	
370.000000	0.831163  	370.000000	0.958755  	370.000000	0.965465  	370.000000	0.950973  	370.000000	0.958515  	370.000000	0.000240394	
380.000000	0.820038  	380.000000	0.946073  	380.000000	0.952708  	380.000000	0.938279  	380.000000	0.945838  	380.000000	0.000234568	
390.000000	0.809471  	390.000000	0.934044  	390.000000	0.940628  	390.000000	0.926247  	390.000000	0.933815  	390.000000	0.000229027	
400.000000	0.799421  	400.000000	0.92262   	400.000000	0.929207  	400.000000	0.914828  	400.000000	0.922397  	400.000000	0.000223752	
410.000000	0.789852  	410.000000	0.91176   	410.000000	0.918361  	410.000000	0.903979  	410.000000	0.911541  	410.000000	0.000218724	
420.000000	0.780732  	420.000000	0.901423  	420.000000	0.908006  	420.000000	0.89366   	420.000000	0.901209  	420.000000	0.000213924	
430.000000	0.772031  	430.000000	0.891575  	430.000000	0.898124  	430.000000	0.883834  	430.000000	0.891365  	430.000000	0.000209339	
440.000000	0.763721  	440.000000	0.882182  	440.000000	0.888709  	440.000000	0.87447   	440.000000	0.881977  	440.000000	0.000204953	
450.000000	0.755779  	450.000000	0.873216  	450.000000	0.879733  	450.000000	0.865537  	450.000000	0.873015  	450.000000	0.000200754	
460.000000	0.748181  	460.000000	0.86465   	460.000000	0.871161  	460.000000	0.857007  	460.000000	0.864453  	460.000000	0.00019673	
470.000000	0.740907  	470.000000	0.856458  	470.000000	0.862966  	470.000000	0.848855  	470.000000	0.856265  	470.000000	0.00019287	
480.000000	0.733937  	480.000000	0.848618  	480.000000	0.855128  	480.000000	0.841059  	480.000000	0.848428  	480.000000	0.000189164	
490.000000	0.727253  	490.000000	0.841108  	490.000000	0.847624  	490.000000	0.833595  	490.000000	0.840923  	490.000000	0.000185603	
500.000000	0.72084   	500.000000	0.833911  	500.000000	0.840436  	500.000000	0.826446  	500.000000	0.833729  	500.000000	0.000182179	
520.000000	0.708766  	520.000000	0.820381  	520.000000	0.826933  	520.000000	0.813019  	520.000000	0.820205  	520.000000	0.000175709	
540.000000	0.697606  	540.000000	0.807901  	540.000000	0.814489  	540.000000	0.800646  	540.000000	0.807731  	540.000000	0.000169699	
560.000000	0.687267  	560.000000	0.79636   	560.000000	0.802993  	560.000000	0.789217  	560.000000	0.796196  	560.000000	0.0001641 	
580.000000	0.677669  	580.000000	0.785665  	580.000000	0.792347  	580.000000	0.778634  	580.000000	0.785507  	580.000000	0.000158873	
600.000000	0.668741  	600.000000	0.775733  	600.000000	0.782465  	600.000000	0.768815  	600.000000	0.775579  	600.000000	0.000153979	
620.000000	0.660423  	620.000000	0.766493  	620.000000	0.773279  	620.000000	0.759686  	620.000000	0.766343  	620.000000	0.000149389	
640.000000	0.652659  	640.000000	0.75788   	640.000000	0.764729  	640.000000	0.751183  	640.000000	0.757735  	640.000000	0.000145073	
660.000000	0.645402  	660.000000	0.749839  	660.000000	0.756729  	660.000000	0.743248  	660.000000	0.749698  	660.000000	0.000141009	
680.000000	0.63861   	680.000000	0.742322  	680.000000	0.74922   	680.000000	0.735833  	680.000000	0.742185  	680.000000	0.000137174	
700.000000	0.632245  	700.000000	0.735284  	700.000000	0.742199  	700.000000	0.728892  	700.000000	0.735151  	700.000000	0.00013355	
720.000000	0.626273  	720.000000	0.728687  	720.000000	0.735646  	720.000000	0.722386  	720.000000	0.728557  	720.000000	0.000130119	
740.000000	0.620664  	740.000000	0.722495  	740.000000	0.729504  	740.000000	0.71628   	740.000000	0.722368  	740.000000	0.000126866	
760.000000	0.615392  	760.000000	0.716677  	760.000000	0.723724  	760.000000	0.710541  	760.000000	0.716554  	760.000000	0.000123777	
780.000000	0.610431  	780.000000	0.711206  	780.000000	0.718285  	780.000000	0.705142  	780.000000	0.711086  	780.000000	0.00012084	
800.000000	0.605759  	800.000000	0.706056  	800.000000	0.713167  	800.000000	0.700057  	800.000000	0.705938  	800.000000	0.000118044	
820.000000	0.601357  	820.000000	0.701204  	820.000000	0.70834   	820.000000	0.695262  	820.000000	0.701089  	820.000000	0.00011538	
840.000000	0.597206  	840.000000	0.696629  	840.000000	0.70377   	840.000000	0.690737  	840.000000	0.696516  	840.000000	0.000112837	
860.000000	0.59329   	860.000000	0.692313  	860.000000	0.699437  	860.000000	0.686462  	860.000000	0.692202  	860.000000	0.000110407	
880.000000	0.589594  	880.000000	0.688237  	880.000000	0.695335  	880.000000	0.68242   	880.000000	0.688129  	880.000000	0.000108084	
900.000000	0.586104  	900.000000	0.684387  	900.000000	0.691462  	900.000000	0.678595  	900.000000	0.684281  	900.000000	0.00010586	
920.000000	0.582807  	920.000000	0.680748  	920.000000	0.687806  	920.000000	0.674973  	920.000000	0.680645  	920.000000	0.000103729	
940.000000	0.579691  	940.000000	0.677307  	940.000000	0.684349  	940.000000	0.67154   	940.000000	0.677206  	940.000000	0.000101685	
960.000000	0.576747  	960.000000	0.674052  	960.000000	0.681074  	960.000000	0.668285  	960.000000	0.673952  	960.000000	9.97224e-05	
980.000000	0.573963  	980.000000	0.670971  	980.000000	0.677965  	980.000000	0.665196  	980.000000	0.670873  	980.000000	9.7837e-05	
1000.000000	0.571332  	1000.000000	0.668055  	1000.000000	0.675009  	1000.000000	0.662262  	1000.000000	0.667959  	1000.000000	9.60241e-05	
1020.000000	0.568844  	1020.000000	0.665294  	1020.000000	0.672194  	1020.000000	0.659475  	1020.000000	0.665199  	1020.000000	9.42795e-05	
1040.000000	0.566492  	1040.000000	0.662679  	1040.000000	0.66951   	1040.000000	0.656826  	1040.000000	0.662586  	1040.000000	9.25993e-05	
1060.000000	0.564268  	1060.000000	0.660202  	1060.000000	0.66695   	1060.000000	0.654306  	1060.000000	0.660111  	1060.000000	9.09801e-05	
1080.000000	0.562167  	1080.000000	0.657855  	1080.000000	0.664513  	1080.000000	0.651908  	1080.000000	0.657766  	1080.000000	8.94185e-05	
1100.000000	0.560181  	1100.000000	0.655632  	1100.000000	0.662193  	1100.000000	0.649626  	1100.000000	0.655544  	1100.000000	8.79115e-05	
1120.000000	0.558305  	1120.000000	0.653526  	1120.000000	0.659989  	1120.000000	0.647452  	1120.000000	0.65344   	1120.000000	8.64562e-05	
1140.000000	0.556533  	1140.000000	0.651532  	1140.000000	0.657894  	1140.000000	0.64538   	1140.000000	0.651447  	1140.000000	8.50499e-05	
1160.000000	0.554861  	1160.000000	0.649642  	1160.000000	0.655901  	1160.000000	0.643406  	1160.000000	0.649559  	1160.000000	8.36903e-05	
1180.000000	0.553283  	1180.000000	0.647853  	1180.000000	0.654004  	1180.000000	0.641523  	1180.000000	0.647771  	1180.000000	8.23749e-05	
1200.000000	0.551796  	1200.000000	0.646159  	1200.000000	0.652195  	1200.000000	0.639728  	1200.000000	0.646078  	1200.000000	8.11017e-05	
1220.000000	0.550395  	1220.000000	0.644556  	1220.000000	0.650469  	1220.000000	0.638014  	1220.000000	0.644476  	1220.000000	7.98686e-05	
1240.000000	0.549076  	1240.000000	0.643039  	1240.000000	0.648822  	1240.000000	0.636379  	1240.000000	0.64296   	1240.000000	7.86738e-05	
1260.000000	0.547835  	1260.000000	0.641604  	1260.000000	0.647247  	1260.000000	0.634819  	1260.000000	0.641527  	1260.000000	7.75154e-05	
1280.000000	0.54667   	1280.000000	0.640248  	1280.000000	0.645742  	1280.000000	0.633329  	1280.000000	0.640172  	1280.000000	7.63918e-05	
1300.000000	0.545576  	1300.000000	0.638967  	1300.000000	0.6443    	1300.000000	0.631906  	1300.000000	0.638892  	1300.000000	7.53015e-05	
1320.000000	0.544552  	1320.000000	0.637757  	1320.000000	0.64292   	1320.000000	0.630546  	1320.000000	0.637683  	1320.000000	7.42429e-05	
1340.000000	0.543593  	1340.000000	0.636616  	1340.000000	0.641598  	1340.000000	0.629248  	1340.000000	0.636543  	1340.000000	7.32147e-05	
1360.000000	0.542698  	1360.000000	0.635541  	1360.000000	0.640332  	1360.000000	0.628007  	1360.000000	0.635468  	1360.000000	7.22155e-05	
1380.000000	0.541863  	1380.000000	0.634528  	1380.000000	0.639122  	1380.000000	0.626821  	1380.000000	0.634456  	1380.000000	7.12442e-05	
1400.000000	0.541087  	1400.000000	0.633575  	1400.000000	0.637965  	1400.000000	0.625688  	1400.000000	0.633504  	1400.000000	7.02996e-05	
1420.000000	0.540366  	1420.000000	0.632679  	1420.000000	0.636861  	1420.000000	0.624605  	1420.000000	0.63261   	1420.000000	6.93806e-05	
1440.000000	0.5397    	1440.000000	0.631839  	1440.000000	0.635808  	1440.000000	0.62357   	1440.000000	0.631771  	1440.000000	6.84861e-05	
1460.000000	0.539085  	1460.000000	0.631052  	1460.000000	0.634804  	1460.000000	0.622581  	1460.000000	0.630984  	1460.000000	6.76152e-05	
1480.000000	0.538521  	1480.000000	0.630315  	1480.000000	0.633846  	1480.000000	0.621635  	1480.000000	0.630248  	1480.000000	6.6767e-05	
1500.000000	0.538004  	1500.000000	0.629628  	1500.000000	0.632932  	1500.000000	0.620731  	1500.000000	0.629562  	1500.000000	6.59404e-05	
1520.000000	0.537534  	1520.000000	0.628987  	1520.000000	0.632059  	1520.000000	0.619866  	1520.000000	0.628922  	1520.000000	6.51348e-05	
1540.000000	0.537108  	1540.000000	0.628391  	1540.000000	0.631225  	1540.000000	0.61904   	1540.000000	0.628327  	1540.000000	6.43494e-05	
1560.000000	0.536725  	1560.000000	0.627839  	1560.000000	0.630426  	1560.000000	0.618251  	1560.000000	0.627775  	1560.000000	6.35833e-05	
1580.000000	0.536384  	1580.000000	0.627328  	1580.000000	0.629661  	1580.000000	0.617496  	1580.000000	0.627265  	1580.000000	6.28358e-05	
1600.000000	0.536083  	1600.000000	0.626858  	1600.000000	0.628929  	1600.000000	0.616775  	1600.000000	0.626796  	1600.000000	6.21063e-05	
1620.000000	0.535821  	1620.000000	0.626427  	1620.000000	0.628227  	1620.000000	0.616087  	1620.000000	0.626365  	1620.000000	6.13942e-05	
