Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
165.000000	1.48617   	165.000000	2.02906   	165.000000	2.0323    	165.000000	2.01558   	165.000000	2.02831   	165.000000	0.000748914	
170.000000	1.4576    	170.000000	1.98862   	170.000000	1.99208   	170.000000	1.97504   	170.000000	1.98789   	170.000000	0.000728759	
175.000000	1.43057   	175.000000	1.95039   	175.000000	1.95407   	175.000000	1.93674   	175.000000	1.94968   	175.000000	0.000709703	
180.000000	1.40493   	180.000000	1.9142    	180.000000	1.91808   	180.000000	1.90048   	180.000000	1.91351   	180.000000	0.000691657	
185.000000	1.3806    	185.000000	1.8799    	185.000000	1.88397   	185.000000	1.86612   	185.000000	1.87922   	185.000000	0.000674542	
190.000000	1.35746   	190.000000	1.84733   	190.000000	1.85158   	190.000000	1.83351   	190.000000	1.84667   	190.000000	0.000658287	
195.000000	1.33543   	195.000000	1.81637   	195.000000	1.82081   	195.000000	1.80251   	195.000000	1.81572   	195.000000	0.000642828	
200.000000	1.31444   	200.000000	1.7869    	200.000000	1.79152   	200.000000	1.77302   	200.000000	1.78627   	200.000000	0.000628106	
210.000000	1.27527   	210.000000	1.73203   	210.000000	1.73679   	210.000000	1.71813   	210.000000	1.73143   	210.000000	0.000600673	
220.000000	1.23946   	220.000000	1.68198   	220.000000	1.68703   	220.000000	1.66809   	220.000000	1.68141   	220.000000	0.000575623	
230.000000	1.20658   	230.000000	1.63616   	230.000000	1.64138   	230.000000	1.6223    	230.000000	1.6356    	230.000000	0.000552656	
240.000000	1.17628   	240.000000	1.59404   	240.000000	1.59938   	240.000000	1.58024   	240.000000	1.59351   	240.000000	0.000531519	
250.000000	1.14828   	250.000000	1.55521   	250.000000	1.56069   	250.000000	1.54148   	250.000000	1.55469   	250.000000	0.000511998	
260.000000	1.12233   	260.000000	1.51928   	260.000000	1.5249    	260.000000	1.50565   	260.000000	1.51879   	260.000000	0.000493914	
270.000000	1.09819   	270.000000	1.48596   	270.000000	1.49172   	270.000000	1.47244   	270.000000	1.48548   	270.000000	0.00047711	
