Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.200000	18.1679   	0.200000	19.6241   	0.200000	20.5402   	0.200000	20.5402   	0.200000	19.4642   	0.200000	0.159881  	
0.250000	19.1666   	0.250000	21.0848   	0.250000	21.701    	0.250000	21.701    	0.250000	20.9512   	0.250000	0.133573  	
0.300000	20.1064   	0.300000	22.1643   	0.300000	22.3998   	0.300000	22.3998   	0.300000	22.0491   	0.300000	0.11517   	
0.350000	20.896    	0.350000	22.9533   	0.350000	22.8368   	0.350000	22.8368   	0.350000	22.8517   	0.350000	0.101514  	
0.400000	21.6979   	0.400000	23.7245   	0.400000	23.275    	0.400000	23.275    	0.400000	23.6335   	0.400000	0.0909447 	
0.450000	22.55     	0.450000	24.5978   	0.450000	24.1538   	0.450000	24.1538   	0.450000	24.5153   	0.450000	0.0825018 	
0.500000	23.2351   	0.500000	25.3299   	0.500000	24.8498   	0.500000	24.8498   	0.500000	25.2543   	0.500000	0.0755897 	
0.600000	23.3993   	0.600000	25.8293   	0.600000	25.69     	0.600000	25.69     	0.600000	25.7644   	0.600000	0.064921  	
0.700000	23.0304   	0.700000	25.9213   	0.700000	25.7798   	0.700000	25.7798   	0.700000	25.8642   	0.700000	0.057045  	
0.800000	23.2091   	0.800000	25.7423   	0.800000	25.7594   	0.800000	25.7594   	0.800000	25.6913   	0.800000	0.0509743 	
0.900000	23.2457   	0.900000	25.4679   	0.900000	25.6641   	0.900000	25.6641   	0.900000	25.4217   	0.900000	0.0461415 	
1.000000	23.182    	1.000000	25.1262   	1.000000	25.5151   	1.000000	25.5151   	1.000000	25.084    	1.000000	0.0421964 	
1.250000	22.6243   	1.250000	24.6406   	1.250000	24.8179   	1.250000	24.8179   	1.250000	24.6057   	1.250000	0.0348907 	
1.500000	21.8531   	1.500000	23.9814   	1.500000	23.9909   	1.500000	23.9909   	1.500000	23.9516   	1.500000	0.0298474 	
1.750000	21.0189   	1.750000	23.2678   	1.750000	23.2095   	1.750000	23.2095   	1.750000	23.2416   	1.750000	0.0261429 	
2.000000	20.1838   	2.000000	22.5515   	2.000000	22.4678   	2.000000	22.4678   	2.000000	22.5282   	2.000000	0.023299  	
2.250000	19.4002   	2.250000	21.7091   	2.250000	21.7639   	2.250000	21.7639   	2.250000	21.6881   	2.250000	0.0210426 	
2.500000	20.9811   	2.500000	20.9429   	2.500000	21.0965   	2.500000	21.0965   	2.500000	20.9237   	2.500000	0.019206  	
3.000000	19.4464   	3.000000	19.5676   	3.000000	19.8656   	3.000000	19.8656   	3.000000	19.5512   	3.000000	0.0163909 	
3.500000	18.1044   	3.500000	18.3859   	3.500000	18.762    	3.500000	18.762    	3.500000	18.3715   	3.500000	0.014329  	
4.000000	16.9327   	4.000000	17.3428   	4.000000	17.7709   	4.000000	17.7709   	4.000000	17.33     	4.000000	0.0127499 	
4.500000	15.9055   	4.500000	16.4308   	4.500000	16.8779   	4.500000	16.8779   	4.500000	16.4193   	4.500000	0.0114994 	
5.000000	14.9999   	5.000000	15.6199   	5.000000	16.0703   	5.000000	16.0703   	5.000000	15.6094   	5.000000	0.0104833 	
5.500000	14.1964   	5.500000	14.9016   	5.500000	15.3369   	5.500000	15.3369   	5.500000	14.892    	5.500000	0.00964032	
6.000000	13.4791   	6.000000	14.2465   	6.000000	14.6685   	6.000000	14.6685   	6.000000	14.2376   	6.000000	0.00892905	
6.500000	12.8351   	6.500000	13.6471   	6.500000	14.0567   	6.500000	14.0567   	6.500000	13.6388   	6.500000	0.0083204 	
7.000000	12.2537   	7.000000	13.0968   	7.000000	13.4949   	7.000000	13.4949   	7.000000	13.089    	7.000000	0.00779331	
7.500000	11.7262   	7.500000	12.5899   	7.500000	12.9771   	7.500000	12.9771   	7.500000	12.5826   	7.500000	0.00733217	
8.000000	11.2454   	8.000000	12.1216   	8.000000	12.4984   	8.000000	12.4984   	8.000000	12.1147   	8.000000	0.00692514	
8.500000	10.8054   	8.500000	11.6877   	8.500000	12.0545   	8.500000	12.0545   	8.500000	11.6811   	8.500000	0.00656307	
9.000000	10.4011   	9.000000	11.2845   	9.000000	11.6418   	9.000000	11.6418   	9.000000	11.2783   	9.000000	0.00623878	
9.500000	10.0282   	9.500000	10.9089   	9.500000	11.2571   	9.500000	11.2571   	9.500000	10.9029   	9.500000	0.00594657	
10.000000	9.68333   	10.000000	10.8811   	10.000000	10.8975   	10.000000	10.8975   	10.000000	10.8755   	10.000000	0.00568181	
11.000000	9.06542   	11.000000	10.2482   	11.000000	10.2178   	11.000000	10.2606   	11.000000	10.243    	11.000000	0.0052203 	
12.000000	8.52762   	12.000000	9.68688   	12.000000	9.62116   	12.000000	9.69558   	12.000000	9.68205   	12.000000	0.00483132	
13.000000	8.05508   	13.000000	9.18582   	13.000000	9.09351   	13.000000	9.19125   	13.000000	9.18132   	13.000000	0.00449878	
14.000000	7.63644   	14.000000	8.73599   	14.000000	8.62369   	14.000000	8.7386    	14.000000	8.73178   	14.000000	0.00421105	
15.000000	7.26284   	15.000000	8.32999   	15.000000	8.20271   	15.000000	8.3303    	15.000000	8.32603   	15.000000	0.00395952	
16.000000	6.92727   	16.000000	7.96177   	16.000000	7.82366   	16.000000	7.96032   	16.000000	7.95803   	16.000000	0.00373767	
17.000000	6.62412   	17.000000	7.62633   	17.000000	7.48079   	17.000000	7.62368   	17.000000	7.62279   	17.000000	0.00354045	
18.000000	6.34884   	18.000000	7.31949   	18.000000	7.16912   	18.000000	7.31623   	18.000000	7.31613   	18.000000	0.00336392	
19.000000	6.09768   	19.000000	7.03777   	19.000000	6.88466   	19.000000	7.03447   	19.000000	7.03457   	19.000000	0.00320494	
20.000000	5.86757   	20.000000	6.77821   	20.000000	6.62419   	20.000000	6.77546   	20.000000	6.77515   	20.000000	0.00306098	
21.000000	5.65592   	21.000000	6.5383    	21.000000	6.385     	21.000000	6.53667   	21.000000	6.53537   	21.000000	0.00292998	
22.000000	5.46055   	22.000000	6.31589   	22.000000	6.16482   	22.000000	6.31594   	22.000000	6.31308   	22.000000	0.00281022	
23.000000	5.27964   	23.000000	6.10915   	23.000000	5.9615    	23.000000	6.11142   	23.000000	6.10645   	23.000000	0.00270031	
24.000000	5.11159   	24.000000	5.91647   	24.000000	5.77311   	24.000000	5.92149   	24.000000	5.91387   	24.000000	0.00259906	
25.000000	4.95507   	25.000000	5.73646   	25.000000	5.59819   	25.000000	5.74475   	25.000000	5.73396   	25.000000	0.00250547	
27.000000	4.6721    	27.000000	5.4098    	27.000000	5.28444   	27.000000	5.42606   	27.000000	5.40747   	27.000000	0.00233798	
29.000000	4.42309   	29.000000	5.12114   	29.000000	5.01148   	29.000000	5.14715   	29.000000	5.11895   	29.000000	0.00219238	
31.000000	4.20217   	31.000000	4.86421   	31.000000	4.76983   	31.000000	4.89317   	31.000000	4.86215   	31.000000	0.0020646 	
33.000000	4.00478   	33.000000	4.63406   	33.000000	4.55142   	33.000000	4.65865   	33.000000	4.63211   	33.000000	0.0019515 	
35.000000	3.82728   	35.000000	4.4267    	35.000000	4.35377   	35.000000	4.44775   	35.000000	4.42485   	35.000000	0.00185067	
38.000000	3.59212   	38.000000	4.1515    	38.000000	4.09138   	38.000000	4.1684    	38.000000	4.14978   	38.000000	0.0017183 	
41.000000	3.38765   	41.000000	3.91188   	41.000000	3.8619    	41.000000	3.92564   	41.000000	3.91028   	41.000000	0.00160434	
44.000000	3.20813   	44.000000	3.70137   	44.000000	3.66002   	44.000000	3.71268   	44.000000	3.69986   	44.000000	0.00150515	
47.000000	3.04919   	47.000000	3.51494   	47.000000	3.4805    	47.000000	3.52434   	47.000000	3.51352   	47.000000	0.00141798	
50.000000	2.90741   	50.000000	3.34869   	50.000000	3.32001   	50.000000	3.35654   	50.000000	3.34735   	50.000000	0.00134076	
55.000000	2.70224   	55.000000	3.10825   	55.000000	3.08745   	55.000000	3.11413   	55.000000	3.10702   	55.000000	0.00122988	
60.000000	2.52813   	60.000000	2.90451   	60.000000	2.88943   	60.000000	2.90891   	60.000000	2.90338   	60.000000	0.0011366 	
65.000000	2.37842   	65.000000	2.72964   	65.000000	2.71888   	65.000000	2.73288   	65.000000	2.72859   	65.000000	0.00105699	
70.000000	2.24823   	70.000000	2.57789   	70.000000	2.57084   	70.000000	2.58018   	70.000000	2.5769    	70.000000	0.000988212	
75.000000	2.1339    	75.000000	2.44495   	75.000000	2.44067   	75.000000	2.44644   	75.000000	2.44402   	75.000000	0.000928173	
80.000000	2.03266   	80.000000	2.3275    	80.000000	2.32552   	80.000000	2.32831   	80.000000	2.32662   	80.000000	0.000875285	
85.000000	1.94233   	85.000000	2.22297   	85.000000	2.22267   	85.000000	2.22318   	85.000000	2.22215   	85.000000	0.000828327	
90.000000	1.86121   	90.000000	2.12935   	90.000000	2.13046   	90.000000	2.12901   	90.000000	2.12856   	90.000000	0.000786341	
95.000000	1.78793   	95.000000	2.04498   	95.000000	2.04732   	95.000000	2.04415   	95.000000	2.04424   	95.000000	0.000748569	
100.000000	1.72138   	100.000000	1.96857   	100.000000	1.97172   	100.000000	1.96728   	100.000000	1.96786   	100.000000	0.000714398	
105.000000	1.66065   	105.000000	1.89903   	105.000000	1.90287   	105.000000	1.89732   	105.000000	1.89835   	105.000000	0.000683329	
110.000000	1.605     	110.000000	1.83547   	110.000000	1.83994   	110.000000	1.83337   	110.000000	1.83481   	110.000000	0.000654955	
115.000000	1.55381   	115.000000	1.77714   	115.000000	1.78198   	115.000000	1.77468   	115.000000	1.77651   	115.000000	0.000628933	
120.000000	1.50653   	120.000000	1.72343   	120.000000	1.72863   	120.000000	1.72063   	120.000000	1.72282   	120.000000	0.000604979	
125.000000	1.46274   	125.000000	1.67379   	125.000000	1.67939   	125.000000	1.67067   	125.000000	1.67321   	125.000000	0.000582854	
130.000000	1.42205   	130.000000	1.62779   	130.000000	1.63357   	130.000000	1.62438   	130.000000	1.62723   	130.000000	0.000562352	
135.000000	1.38414   	135.000000	1.58504   	135.000000	1.59097   	135.000000	1.58134   	135.000000	1.5845    	135.000000	0.0005433 	
140.000000	1.34872   	140.000000	1.5452    	140.000000	1.55127   	140.000000	1.54124   	140.000000	1.54467   	140.000000	0.000525546	
145.000000	1.31555   	145.000000	1.50798   	145.000000	1.51418   	145.000000	1.50377   	145.000000	1.50747   	145.000000	0.00050896	
150.000000	1.28441   	150.000000	1.47313   	150.000000	1.47944   	150.000000	1.46869   	150.000000	1.47264   	150.000000	0.00049343	
155.000000	1.24047   	155.000000	1.44044   	155.000000	1.44676   	155.000000	1.43578   	155.000000	1.43996   	155.000000	0.000478856	
160.000000	1.21476   	160.000000	1.4097    	160.000000	1.41596   	160.000000	1.40484   	160.000000	1.40923   	160.000000	0.000465152	
165.000000	1.19051   	165.000000	1.38074   	165.000000	1.38696   	165.000000	1.37569   	165.000000	1.38029   	165.000000	0.000452241	
170.000000	1.16759   	170.000000	1.35342   	170.000000	1.35968   	170.000000	1.3482    	170.000000	1.35298   	170.000000	0.000440055	
175.000000	1.1459    	175.000000	1.32761   	175.000000	1.33392   	175.000000	1.32221   	175.000000	1.32718   	175.000000	0.000428534	
180.000000	1.12533   	180.000000	1.30316   	180.000000	1.30946   	180.000000	1.29762   	180.000000	1.30275   	180.000000	0.000417624	
185.000000	1.10581   	185.000000	1.28      	185.000000	1.28623   	185.000000	1.2743    	185.000000	1.27959   	185.000000	0.000407277	
190.000000	1.08725   	190.000000	1.258     	190.000000	1.2642    	190.000000	1.25218   	190.000000	1.2576    	190.000000	0.000397451	
195.000000	1.06958   	195.000000	1.2371    	195.000000	1.24325   	195.000000	1.23114   	195.000000	1.23671   	195.000000	0.000388105	
200.000000	1.05274   	200.000000	1.2172    	200.000000	1.22332   	200.000000	1.21113   	200.000000	1.21682   	200.000000	0.000379207	
210.000000	1.02133   	210.000000	1.18015   	210.000000	1.18622   	210.000000	1.17388   	210.000000	1.17979   	210.000000	0.000362625	
220.000000	0.992612  	220.000000	1.14637   	220.000000	1.15225   	220.000000	1.13992   	220.000000	1.14602   	220.000000	0.000347484	
230.000000	0.96625   	230.000000	1.11543   	230.000000	1.12124   	230.000000	1.10883   	230.000000	1.1151    	230.000000	0.000333604	
240.000000	0.941965  	240.000000	1.087     	240.000000	1.0928    	240.000000	1.08028   	240.000000	1.08668   	240.000000	0.00032083	
250.000000	0.91952   	250.000000	1.06079   	250.000000	1.06648   	250.000000	1.05397   	250.000000	1.06048   	250.000000	0.000309033	
260.000000	0.898713  	260.000000	1.03654   	260.000000	1.04216   	260.000000	1.02964   	260.000000	1.03624   	260.000000	0.000298105	
270.000000	0.879371  	270.000000	1.01405   	270.000000	1.01966   	270.000000	1.00709   	270.000000	1.01376   	270.000000	0.000287952	
280.000000	0.861344  	280.000000	0.993135  	280.000000	0.998649  	280.000000	0.986129  	280.000000	0.992856  	280.000000	0.000278493	
290.000000	0.844504  	290.000000	0.973634  	290.000000	0.979062  	290.000000	0.966598  	290.000000	0.973364  	290.000000	0.000269658	
300.000000	0.828736  	300.000000	0.955412  	300.000000	0.960841  	300.000000	0.94836   	300.000000	0.95515   	300.000000	0.000261387	
310.000000	0.813943  	310.000000	0.938349  	310.000000	0.943801  	310.000000	0.931292  	310.000000	0.938095  	310.000000	0.000253627	
320.000000	0.800037  	320.000000	0.922339  	320.000000	0.927755  	320.000000	0.915289  	320.000000	0.922093  	320.000000	0.000246331	
330.000000	0.786942  	330.000000	0.90729   	330.000000	0.912673  	330.000000	0.900256  	330.000000	0.907051  	330.000000	0.000239459	
340.000000	0.77459   	340.000000	0.89312   	340.000000	0.89849   	340.000000	0.88611   	340.000000	0.892887  	340.000000	0.000232973	
350.000000	0.76292   	350.000000	0.879755  	350.000000	0.885117  	350.000000	0.872777  	350.000000	0.879528  	350.000000	0.000226843	
360.000000	0.751879  	360.000000	0.86713   	360.000000	0.872494  	360.000000	0.860193  	360.000000	0.866909  	360.000000	0.000221038	
370.000000	0.741417  	370.000000	0.855188  	370.000000	0.860495  	370.000000	0.848233  	370.000000	0.854972  	370.000000	0.000215535	
380.000000	0.731491  	380.000000	0.843875  	380.000000	0.849136  	380.000000	0.83691   	380.000000	0.843665  	380.000000	0.000210308	
390.000000	0.722062  	390.000000	0.833145  	390.000000	0.838367  	390.000000	0.826178  	390.000000	0.83294   	390.000000	0.000205339	
400.000000	0.713096  	400.000000	0.822956  	400.000000	0.828146  	400.000000	0.815993  	400.000000	0.822755  	400.000000	0.000200607	
410.000000	0.704558  	410.000000	0.813268  	410.000000	0.818435  	410.000000	0.806317  	410.000000	0.813072  	410.000000	0.000196097	
420.000000	0.696421  	420.000000	0.804048  	420.000000	0.809197  	420.000000	0.797113  	420.000000	0.803856  	420.000000	0.000191792	
430.000000	0.688658  	430.000000	0.795264  	430.000000	0.8004    	430.000000	0.788349  	430.000000	0.795076  	430.000000	0.000187679	
440.000000	0.681245  	440.000000	0.786886  	440.000000	0.792013  	440.000000	0.779997  	440.000000	0.786702  	440.000000	0.000183746	
450.000000	0.674159  	450.000000	0.778888  	450.000000	0.784014  	450.000000	0.772029  	450.000000	0.778708  	450.000000	0.00017998	
460.000000	0.66738   	460.000000	0.771247  	460.000000	0.776381  	460.000000	0.764421  	460.000000	0.771071  	460.000000	0.00017637	
470.000000	0.66089   	470.000000	0.76394   	470.000000	0.769083  	470.000000	0.75715   	470.000000	0.763767  	470.000000	0.000172908	
480.000000	0.654672  	480.000000	0.756947  	480.000000	0.762083  	480.000000	0.750196  	480.000000	0.756777  	480.000000	0.000169585	
490.000000	0.64871   	490.000000	0.750249  	490.000000	0.755361  	490.000000	0.743539  	490.000000	0.750082  	490.000000	0.000166391	
500.000000	0.642988  	500.000000	0.743829  	500.000000	0.748924  	500.000000	0.737163  	500.000000	0.743666  	500.000000	0.00016332	
520.000000	0.632216  	520.000000	0.731761  	520.000000	0.736886  	520.000000	0.725186  	520.000000	0.731603  	520.000000	0.000157517	
540.000000	0.62226   	540.000000	0.720628  	540.000000	0.725805  	540.000000	0.71415   	540.000000	0.720476  	540.000000	0.000152127	
560.000000	0.613037  	560.000000	0.710335  	560.000000	0.715564  	560.000000	0.703956  	560.000000	0.710187  	560.000000	0.000147106	
580.000000	0.604474  	580.000000	0.700795  	580.000000	0.706085  	580.000000	0.694518  	580.000000	0.700652  	580.000000	0.000142418	
600.000000	0.59651   	600.000000	0.691936  	600.000000	0.697249  	600.000000	0.685759  	600.000000	0.691798  	600.000000	0.000138029	
620.000000	0.589089  	620.000000	0.683693  	620.000000	0.689021  	620.000000	0.677617  	620.000000	0.683559  	620.000000	0.000133913	
640.000000	0.582163  	640.000000	0.676011  	640.000000	0.681396  	640.000000	0.670032  	640.000000	0.675881  	640.000000	0.000130043	
660.000000	0.57569   	660.000000	0.668839  	660.000000	0.674278  	660.000000	0.662955  	660.000000	0.668712  	660.000000	0.000126398	
680.000000	0.569631  	680.000000	0.662133  	680.000000	0.667591  	680.000000	0.656341  	680.000000	0.66201   	680.000000	0.000122959	
700.000000	0.563953  	700.000000	0.655856  	700.000000	0.661334  	700.000000	0.65015   	700.000000	0.655736  	700.000000	0.000119709	
720.000000	0.558625  	720.000000	0.649971  	720.000000	0.655495  	720.000000	0.644347  	720.000000	0.649854  	720.000000	0.000116633	
740.000000	0.553622  	740.000000	0.644448  	740.000000	0.650027  	740.000000	0.638901  	740.000000	0.644334  	740.000000	0.000113715	
760.000000	0.548919  	760.000000	0.639259  	760.000000	0.644887  	760.000000	0.633782  	760.000000	0.639148  	760.000000	0.000110946	
780.000000	0.544493  	780.000000	0.634379  	780.000000	0.640039  	780.000000	0.628966  	780.000000	0.634271  	780.000000	0.000108312	
800.000000	0.540326  	800.000000	0.629785  	800.000000	0.635453  	800.000000	0.624431  	800.000000	0.629679  	800.000000	0.000105806	
820.000000	0.536399  	820.000000	0.625457  	820.000000	0.63112   	820.000000	0.620154  	820.000000	0.625354  	820.000000	0.000103416	
840.000000	0.532696  	840.000000	0.621377  	840.000000	0.627042  	840.000000	0.616118  	840.000000	0.621275  	840.000000	0.000101136	
860.000000	0.529203  	860.000000	0.617526  	860.000000	0.623206  	860.000000	0.612305  	860.000000	0.617427  	860.000000	9.89578e-05	
880.000000	0.525906  	880.000000	0.613891  	880.000000	0.619582  	880.000000	0.608699  	880.000000	0.613794  	880.000000	9.68747e-05	
900.000000	0.522793  	900.000000	0.610457  	900.000000	0.616142  	900.000000	0.605288  	900.000000	0.610362  	900.000000	9.48804e-05	
920.000000	0.519852  	920.000000	0.607211  	920.000000	0.612869  	920.000000	0.602057  	920.000000	0.607118  	920.000000	9.29695e-05	
940.000000	0.517072  	940.000000	0.604142  	940.000000	0.609764  	940.000000	0.598995  	940.000000	0.604051  	940.000000	9.11367e-05	
960.000000	0.514446  	960.000000	0.601238  	960.000000	0.606827  	960.000000	0.596092  	960.000000	0.601149  	960.000000	8.93773e-05	
980.000000	0.511963  	980.000000	0.59849   	980.000000	0.604052  	980.000000	0.593337  	980.000000	0.598403  	980.000000	8.76869e-05	
1000.000000	0.509616  	1000.000000	0.595889  	1000.000000	0.601421  	1000.000000	0.59072   	1000.000000	0.595803  	1000.000000	8.60615e-05	
1020.000000	0.507396  	1020.000000	0.593426  	1020.000000	0.598919  	1020.000000	0.588234  	1020.000000	0.593342  	1020.000000	8.44973e-05	
1040.000000	0.505298  	1040.000000	0.591093  	1040.000000	0.596532  	1040.000000	0.585871  	1040.000000	0.59101   	1040.000000	8.29909e-05	
1060.000000	0.503315  	1060.000000	0.588884  	1060.000000	0.594253  	1060.000000	0.583624  	1060.000000	0.588802  	1060.000000	8.15391e-05	
1080.000000	0.50144   	1080.000000	0.586791  	1080.000000	0.592081  	1080.000000	0.581485  	1080.000000	0.586711  	1080.000000	8.0139e-05	
1100.000000	0.499669  	1100.000000	0.584808  	1100.000000	0.590015  	1100.000000	0.579449  	1100.000000	0.584729  	1100.000000	7.87879e-05	
1120.000000	0.497995  	1120.000000	0.58293   	1120.000000	0.588053  	1120.000000	0.577509  	1120.000000	0.582852  	1120.000000	7.74831e-05	
1140.000000	0.496415  	1140.000000	0.581151  	1140.000000	0.586191  	1140.000000	0.575662  	1140.000000	0.581074  	1140.000000	7.62224e-05	
1160.000000	0.494923  	1160.000000	0.579465  	1160.000000	0.584418  	1160.000000	0.573901  	1160.000000	0.57939   	1160.000000	7.50034e-05	
1180.000000	0.493516  	1180.000000	0.577869  	1180.000000	0.582728  	1180.000000	0.572222  	1180.000000	0.577796  	1180.000000	7.38241e-05	
1200.000000	0.492189  	1200.000000	0.576358  	1200.000000	0.581114  	1200.000000	0.57062   	1200.000000	0.576286  	1200.000000	7.26827e-05	
1220.000000	0.490939  	1220.000000	0.574928  	1220.000000	0.57957   	1220.000000	0.569092  	1220.000000	0.574857  	1220.000000	7.15772e-05	
1240.000000	0.489763  	1240.000000	0.573575  	1240.000000	0.578092  	1240.000000	0.567634  	1240.000000	0.573505  	1240.000000	7.0506e-05	
1260.000000	0.488656  	1260.000000	0.572296  	1260.000000	0.576678  	1260.000000	0.566242  	1260.000000	0.572226  	1260.000000	6.94675e-05	
1280.000000	0.487617  	1280.000000	0.571086  	1280.000000	0.575326  	1280.000000	0.564913  	1280.000000	0.571017  	1280.000000	6.84602e-05	
1300.000000	0.486641  	1300.000000	0.569943  	1300.000000	0.574033  	1300.000000	0.563643  	1300.000000	0.569876  	1300.000000	6.74827e-05	
1320.000000	0.485727  	1320.000000	0.568864  	1320.000000	0.572798  	1320.000000	0.562431  	1320.000000	0.568798  	1320.000000	6.65337e-05	
1340.000000	0.484872  	1340.000000	0.567846  	1340.000000	0.571617  	1340.000000	0.561273  	1340.000000	0.567781  	1340.000000	6.56119e-05	
1360.000000	0.484073  	1360.000000	0.566887  	1360.000000	0.57049   	1360.000000	0.560166  	1360.000000	0.566822  	1360.000000	6.47162e-05	
1380.000000	0.483329  	1380.000000	0.565983  	1380.000000	0.569413  	1380.000000	0.559108  	1380.000000	0.56592   	1380.000000	6.38454e-05	
1400.000000	0.482636  	1400.000000	0.565133  	1400.000000	0.568385  	1400.000000	0.558098  	1400.000000	0.56507   	1400.000000	6.29986e-05	
1420.000000	0.481994  	1420.000000	0.564335  	1420.000000	0.567404  	1420.000000	0.557132  	1420.000000	0.564272  	1420.000000	6.21748e-05	
1440.000000	0.481399  	1440.000000	0.563585  	1440.000000	0.566469  	1440.000000	0.556208  	1440.000000	0.563524  	1440.000000	6.13729e-05	
1460.000000	0.480851  	1460.000000	0.562883  	1460.000000	0.565576  	1460.000000	0.555326  	1460.000000	0.562822  	1460.000000	6.05922e-05	
1480.000000	0.480347  	1480.000000	0.562226  	1480.000000	0.564724  	1480.000000	0.554482  	1480.000000	0.562166  	1480.000000	5.98317e-05	
1500.000000	0.479887  	1500.000000	0.561612  	1500.000000	0.563911  	1500.000000	0.553676  	1500.000000	0.561553  	1500.000000	5.90908e-05	
1520.000000	0.479467  	1520.000000	0.561041  	1520.000000	0.563134  	1520.000000	0.552905  	1520.000000	0.560983  	1520.000000	5.83686e-05	
1540.000000	0.479087  	1540.000000	0.56051   	1540.000000	0.562391  	1540.000000	0.552168  	1540.000000	0.560452  	1540.000000	5.76645e-05	
1560.000000	0.478746  	1560.000000	0.560017  	1560.000000	0.56168   	1560.000000	0.551464  	1560.000000	0.55996   	1560.000000	5.69777e-05	
1580.000000	0.478442  	1580.000000	0.559562  	1580.000000	0.560999  	1580.000000	0.550791  	1580.000000	0.559505  	1580.000000	5.63077e-05	
1600.000000	0.478173  	1600.000000	0.559142  	1600.000000	0.560347  	1600.000000	0.550148  	1600.000000	0.559087  	1600.000000	5.56538e-05	
1620.000000	0.477939  	1620.000000	0.558757  	1620.000000	0.559723  	1620.000000	0.549534  	1620.000000	0.558702  	1620.000000	5.50154e-05	
