Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
920.000000	0.460493  	920.000000	0.626592  	920.000000	0.630548  	920.000000	0.620467  	920.000000	0.626481  	920.000000	0.00011087	
940.000000	0.458031  	940.000000	0.623383  	940.000000	0.627283  	940.000000	0.617237  	940.000000	0.623274  	940.000000	0.000108684	
960.000000	0.455704  	960.000000	0.620348  	960.000000	0.624193  	960.000000	0.614171  	960.000000	0.620242  	960.000000	0.000106585	
980.000000	0.453505  	980.000000	0.617478  	980.000000	0.621267  	980.000000	0.611259  	980.000000	0.617373  	980.000000	0.000104569	
1000.000000	0.451425  	1000.000000	0.614761  	1000.000000	0.618489  	1000.000000	0.608493  	1000.000000	0.614659  	1000.000000	0.000102631	
1020.000000	0.44946   	1020.000000	0.61219   	1020.000000	0.615847  	1020.000000	0.605863  	1020.000000	0.61209   	1020.000000	0.000100765	
1040.000000	0.447601  	1040.000000	0.609756  	1040.000000	0.613326  	1040.000000	0.603361  	1040.000000	0.609657  	1040.000000	9.89683e-05	
1060.000000	0.445844  	1060.000000	0.607452  	1060.000000	0.610921  	1060.000000	0.600979  	1060.000000	0.607355  	1060.000000	9.72368e-05	
1080.000000	0.444183  	1080.000000	0.60527   	1080.000000	0.608625  	1080.000000	0.598711  	1080.000000	0.605174  	1080.000000	9.55669e-05	
1100.000000	0.442614  	1100.000000	0.603204  	1100.000000	0.606435  	1100.000000	0.59655   	1100.000000	0.60311   	1100.000000	9.39554e-05	
1120.000000	0.441132  	1120.000000	0.601248  	1120.000000	0.604347  	1120.000000	0.59449   	1120.000000	0.601156  	1120.000000	9.23992e-05	
1140.000000	0.439732  	1140.000000	0.599396  	1140.000000	0.602355  	1140.000000	0.592525  	1140.000000	0.599305  	1140.000000	9.08956e-05	
1160.000000	0.43841   	1160.000000	0.597643  	1160.000000	0.600456  	1160.000000	0.590651  	1160.000000	0.597554  	1160.000000	8.94417e-05	
1180.000000	0.437164  	1180.000000	0.595984  	1180.000000	0.598647  	1180.000000	0.588862  	1180.000000	0.595896  	1180.000000	8.80352e-05	
