Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.055000	12.557    	0.055000	14.8852   	0.055000	16.3993   	0.055000	16.3993   	0.055000	14.2527   	0.055000	0.632462  	
0.060000	13.1171   	0.060000	15.7578   	0.060000	17.2722   	0.060000	17.2722   	0.060000	15.1642   	0.060000	0.593629  	
0.070000	14.0438   	0.070000	17.4261   	0.070000	18.9147   	0.070000	18.9147   	0.070000	16.8962   	0.070000	0.52989   	
0.080000	15.0379   	0.080000	18.9619   	0.080000	20.4154   	0.080000	20.4154   	0.080000	18.4822   	0.080000	0.479621  	
0.090000	15.87     	0.090000	20.3742   	0.090000	21.7749   	0.090000	21.7749   	0.090000	19.9354   	0.090000	0.438849  	
0.100000	16.5758   	0.100000	21.6612   	0.100000	22.9978   	0.100000	22.9978   	0.100000	21.2561   	0.100000	0.405042  	
0.120000	17.3156   	0.120000	23.9162   	0.120000	25.0642   	0.120000	25.0642   	0.120000	23.5641   	0.120000	0.352069  	
0.140000	17.8667   	0.140000	25.7299   	0.140000	26.6878   	0.140000	26.6878   	0.140000	25.4176   	0.140000	0.312306  	
0.160000	18.3532   	0.160000	27.1658   	0.160000	27.9473   	0.160000	27.9473   	0.160000	26.8845   	0.160000	0.281251  	
0.180000	18.8327   	0.180000	28.2922   	0.180000	28.9162   	0.180000	28.9162   	0.180000	28.036    	0.180000	0.256261  	
0.200000	19.3268   	0.200000	29.1737   	0.200000	29.6575   	0.200000	29.6575   	0.200000	28.938    	0.200000	0.235674  	
0.250000	20.2662   	0.250000	30.882    	0.250000	30.8307   	0.250000	30.8307   	0.250000	30.6849   	0.250000	0.197077  	
0.300000	21.3915   	0.300000	32.2627   	0.300000	31.4323   	0.300000	31.4323   	0.300000	32.0926   	0.300000	0.170045  	
0.350000	22.3296   	0.350000	33.1201   	0.350000	31.7518   	0.350000	31.7518   	0.350000	32.9701   	0.350000	0.149966  	
0.400000	23.0993   	0.400000	33.7005   	0.400000	32.1445   	0.400000	32.1445   	0.400000	33.5661   	0.400000	0.134413  	
0.450000	23.9492   	0.450000	34.4528   	0.450000	33.2971   	0.450000	33.2971   	0.450000	34.3308   	0.450000	0.121982  	
0.500000	24.6912   	0.500000	35.1551   	0.500000	34.2158   	0.500000	34.2158   	0.500000	35.0433   	0.500000	0.1118    	
0.600000	24.8948   	0.600000	35.3205   	0.600000	34.9538   	0.600000	34.9538   	0.600000	35.2244   	0.600000	0.0960733 	
0.700000	24.6286   	0.700000	35.1977   	0.700000	34.9767   	0.700000	34.9767   	0.700000	35.1133   	0.700000	0.0844551 	
0.800000	24.5813   	0.800000	34.3073   	0.800000	34.8729   	0.800000	34.8729   	0.800000	34.2318   	0.800000	0.0754949 	
0.900000	24.4291   	0.900000	33.4337   	0.900000	34.6813   	0.900000	34.6813   	0.900000	33.3654   	0.900000	0.0683584 	
1.000000	24.2339   	1.000000	32.6216   	1.000000	34.4262   	1.000000	34.4262   	1.000000	32.5591   	1.000000	0.0625305 	
1.250000	23.5597   	1.250000	31.5965   	1.250000	33.5271   	1.250000	33.5271   	1.250000	31.5447   	1.250000	0.051732  	
1.500000	22.7826   	1.500000	30.6332   	1.500000	32.2938   	1.500000	32.2938   	1.500000	30.5889   	1.500000	0.0442727 	
1.750000	22.0707   	1.750000	29.842    	1.750000	31.156    	1.750000	31.156    	1.750000	29.8033   	1.750000	0.0387907 	
2.000000	21.3658   	2.000000	29.0957   	2.000000	30.0956   	2.000000	30.0956   	2.000000	29.0611   	2.000000	0.0345805 	
2.250000	20.6868   	2.250000	28.1569   	2.250000	29.1032   	2.250000	29.1032   	2.250000	28.1256   	2.250000	0.031239  	
2.500000	22.9346   	2.500000	27.2617   	2.500000	28.1725   	2.500000	28.1725   	2.500000	27.2332   	2.500000	0.0285182 	
3.000000	21.3099   	3.000000	25.5485   	3.000000	26.4766   	3.000000	26.4766   	3.000000	25.5241   	3.000000	0.0243466 	
3.500000	19.8785   	3.500000	24.0534   	3.500000	24.9729   	3.500000	24.9729   	3.500000	24.0321   	3.500000	0.0212898 	
4.000000	18.622    	4.000000	22.7633   	4.000000	23.6325   	4.000000	23.6325   	4.000000	22.7443   	4.000000	0.0189479 	
4.500000	17.5162   	4.500000	21.6003   	4.500000	22.4312   	4.500000	22.4312   	4.500000	21.5832   	4.500000	0.017093  	
5.000000	16.5381   	5.000000	20.5441   	5.000000	21.3488   	5.000000	21.3488   	5.000000	20.5285   	5.000000	0.0155852 	
5.500000	15.6681   	5.500000	19.6039   	5.500000	20.3687   	5.500000	20.3687   	5.500000	19.5896   	5.500000	0.0143342 	
6.000000	14.8897   	6.000000	18.7455   	6.000000	19.477    	6.000000	19.477    	6.000000	18.7322   	6.000000	0.0132784 	
6.500000	14.1895   	6.500000	17.9592   	6.500000	18.6622   	6.500000	18.6622   	6.500000	17.9469   	6.500000	0.0123748 	
7.000000	13.5564   	7.000000	17.2368   	7.000000	17.9148   	7.000000	17.9148   	7.000000	17.2252   	7.000000	0.0115921 	
7.500000	12.9812   	7.500000	16.5708   	7.500000	17.2267   	7.500000	17.2267   	7.500000	16.5599   	7.500000	0.0109073 	
8.000000	12.4562   	8.000000	15.955    	8.000000	16.5909   	8.000000	16.5909   	8.000000	15.9447   	8.000000	0.0103028 	
8.500000	11.9751   	8.500000	15.3841   	8.500000	16.0016   	8.500000	16.0016   	8.500000	15.3743   	8.500000	0.00976495	
9.000000	11.5327   	9.000000	14.8533   	9.000000	15.4539   	9.000000	15.4539   	9.000000	14.844    	9.000000	0.0092832 	
9.500000	11.1243   	9.500000	14.3585   	9.500000	14.9435   	9.500000	14.9435   	9.500000	14.3497   	9.500000	0.00884906	
10.000000	10.7462   	10.000000	14.0905   	10.000000	14.4666   	10.000000	14.4666   	10.000000	14.082    	10.000000	0.00845567	
11.000000	10.0679   	11.000000	13.3008   	11.000000	13.5593   	11.000000	13.6168   	11.000000	13.2931   	11.000000	0.00776986	
12.000000	9.47681   	12.000000	12.5964   	12.000000	12.7633   	12.000000	12.8638   	12.000000	12.5892   	12.000000	0.00719173	
13.000000	8.95679   	13.000000	11.9647   	13.000000	12.0598   	13.000000	12.1922   	13.000000	11.958    	13.000000	0.00669742	
14.000000	8.49559   	14.000000	11.3952   	14.000000	11.4336   	14.000000	11.5897   	14.000000	11.389    	14.000000	0.00626967	
15.000000	8.08362   	15.000000	10.8794   	15.000000	10.8729   	15.000000	11.0464   	15.000000	10.8735   	15.000000	0.00589569	
16.000000	7.71328   	16.000000	10.4102   	16.000000	10.3679   	16.000000	10.5542   	16.000000	10.4046   	16.000000	0.00556579	
17.000000	7.37846   	17.000000	9.98158   	17.000000	9.91076   	17.000000	10.1063   	17.000000	9.97631   	17.000000	0.00527251	
18.000000	7.0742    	18.000000	9.58855   	18.000000	9.49527   	18.000000	9.69732   	18.000000	9.58354   	18.000000	0.00500997	
19.000000	6.79643   	19.000000	9.2269    	19.000000	9.11636   	19.000000	9.32245   	19.000000	9.22213   	19.000000	0.00477351	
20.000000	6.54179   	20.000000	8.89304   	20.000000	8.76971   	20.000000	8.97779   	20.000000	8.88848   	20.000000	0.00455936	
21.000000	6.30745   	21.000000	8.5839    	21.000000	8.45137   	21.000000	8.65998   	21.000000	8.57954   	21.000000	0.00436448	
22.000000	6.09103   	22.000000	8.29685   	22.000000	8.15784   	22.000000	8.36616   	22.000000	8.29266   	22.000000	0.00418632	
23.000000	5.89053   	23.000000	8.02961   	23.000000	7.88645   	23.000000	8.09384   	23.000000	8.02558   	23.000000	0.00402279	
24.000000	5.70421   	24.000000	7.7802    	24.000000	7.63514   	24.000000	7.84089   	24.000000	7.77633   	24.000000	0.00387214	
25.000000	5.53061   	25.000000	7.54691   	25.000000	7.40204   	25.000000	7.60545   	25.000000	7.54318   	25.000000	0.00373287	
27.000000	5.21657   	27.000000	7.12281   	27.000000	6.98396   	27.000000	7.18072   	27.000000	7.11932   	27.000000	0.00348363	
29.000000	4.94003   	29.000000	6.74726   	29.000000	6.61972   	29.000000	6.80881   	29.000000	6.74399   	29.000000	0.00326695	
31.000000	4.69456   	31.000000	6.4124    	31.000000	6.2984    	31.000000	6.47137   	31.000000	6.40932   	31.000000	0.00307676	
33.000000	4.4751    	33.000000	6.11195   	33.000000	6.00984   	33.000000	6.16097   	33.000000	6.10904   	33.000000	0.00290841	
35.000000	4.27768   	35.000000	5.84088   	35.000000	5.74996   	35.000000	5.88171   	35.000000	5.83812   	35.000000	0.0027583 	
38.000000	4.01597   	38.000000	5.48056   	38.000000	5.40273   	38.000000	5.51163   	38.000000	5.478     	38.000000	0.00256124	
41.000000	3.78829   	41.000000	5.16633   	41.000000	5.09959   	41.000000	5.18989   	41.000000	5.16394   	41.000000	0.00239156	
44.000000	3.5883    	44.000000	4.88988   	44.000000	4.83211   	44.000000	4.90757   	44.000000	4.88763   	44.000000	0.00224385	
47.000000	3.41115   	47.000000	4.64476   	47.000000	4.59469   	47.000000	4.65782   	47.000000	4.64265   	47.000000	0.00211405	
50.000000	3.25309   	50.000000	4.42594   	50.000000	4.38274   	50.000000	4.43527   	50.000000	4.42394   	50.000000	0.00199905	
55.000000	3.02422   	55.000000	4.1091    	55.000000	4.07421   	55.000000	4.11371   	55.000000	4.10727   	55.000000	0.00183389	
60.000000	2.82992   	60.000000	3.84028   	60.000000	3.81268   	60.000000	3.84147   	60.000000	3.83858   	60.000000	0.00169494	
65.000000	2.66277   	65.000000	3.60931   	65.000000	3.58691   	65.000000	3.60794   	65.000000	3.60773   	65.000000	0.00157634	
70.000000	2.51736   	70.000000	3.4087    	70.000000	3.39058   	70.000000	3.40538   	70.000000	3.40722   	70.000000	0.00147387	
75.000000	2.38964   	75.000000	3.23281   	75.000000	3.21821   	75.000000	3.22798   	75.000000	3.23143   	75.000000	0.00138441	
80.000000	2.27649   	80.000000	3.07734   	80.000000	3.06586   	80.000000	3.07129   	80.000000	3.07603   	80.000000	0.0013056 	
85.000000	2.17553   	85.000000	2.9389    	85.000000	2.92978   	85.000000	2.93187   	85.000000	2.93766   	85.000000	0.00123563	
90.000000	2.08483   	90.000000	2.81483   	90.000000	2.80744   	90.000000	2.807     	90.000000	2.81365   	90.000000	0.00117306	
95.000000	2.00288   	95.000000	2.70299   	95.000000	2.69716   	95.000000	2.69449   	95.000000	2.70188   	95.000000	0.00111676	
100.000000	1.92845   	100.000000	2.60166   	100.000000	2.59722   	100.000000	2.5926    	100.000000	2.6006    	100.000000	0.00106583	
105.000000	1.86052   	105.000000	2.50942   	105.000000	2.50623   	105.000000	2.49987   	105.000000	2.5084    	105.000000	0.00101952	
110.000000	1.79827   	110.000000	2.42508   	110.000000	2.4228    	110.000000	2.41511   	110.000000	2.4241    	110.000000	0.000977224	
115.000000	1.74098   	115.000000	2.34767   	115.000000	2.34615   	115.000000	2.33734   	115.000000	2.34673   	115.000000	0.000938434	
120.000000	1.68808   	120.000000	2.27637   	120.000000	2.27555   	120.000000	2.26573   	120.000000	2.27546   	120.000000	0.000902725	
125.000000	1.63907   	125.000000	2.21047   	125.000000	2.21031   	125.000000	2.19956   	125.000000	2.2096    	125.000000	0.00086974	
130.000000	1.59353   	130.000000	2.14939   	130.000000	2.14981   	130.000000	2.13823   	130.000000	2.14855   	130.000000	0.000839174	
135.000000	1.55109   	135.000000	2.0926    	135.000000	2.09337   	135.000000	2.08124   	135.000000	2.09179   	135.000000	0.000810768	
140.000000	1.51144   	140.000000	2.03968   	140.000000	2.04088   	140.000000	2.02814   	140.000000	2.0389    	140.000000	0.000784297	
145.000000	1.4743    	145.000000	1.99024   	145.000000	1.99189   	145.000000	1.97853   	145.000000	1.98948   	145.000000	0.000759567	
150.000000	1.43944   	150.000000	1.94394   	150.000000	1.94586   	150.000000	1.93209   	150.000000	1.94321   	150.000000	0.00073641	
155.000000	1.39023   	155.000000	1.9005    	155.000000	1.90265   	155.000000	1.88852   	155.000000	1.89978   	155.000000	0.000714679	
160.000000	1.36144   	160.000000	1.85965   	160.000000	1.86206   	160.000000	1.84757   	160.000000	1.85896   	160.000000	0.000694243	
165.000000	1.33429   	165.000000	1.82117   	165.000000	1.82382   	165.000000	1.809     	165.000000	1.8205    	165.000000	0.00067499	
170.000000	1.30862   	170.000000	1.78487   	170.000000	1.78763   	170.000000	1.77261   	170.000000	1.78421   	170.000000	0.000656817	
175.000000	1.28433   	175.000000	1.75055   	175.000000	1.75339   	175.000000	1.73823   	175.000000	1.74991   	175.000000	0.000639635	
180.000000	1.26129   	180.000000	1.71806   	180.000000	1.72109   	180.000000	1.70569   	180.000000	1.71744   	180.000000	0.000623365	
185.000000	1.23943   	185.000000	1.68727   	185.000000	1.69047   	185.000000	1.67485   	185.000000	1.68666   	185.000000	0.000607934	
190.000000	1.21864   	190.000000	1.65803   	190.000000	1.66131   	190.000000	1.64557   	190.000000	1.65744   	190.000000	0.000593278	
195.000000	1.19885   	195.000000	1.63024   	195.000000	1.63356   	195.000000	1.61776   	195.000000	1.62966   	195.000000	0.00057934	
200.000000	1.17999   	200.000000	1.60378   	200.000000	1.60717   	200.000000	1.59128   	200.000000	1.60322   	200.000000	0.000566067	
210.000000	1.14481   	210.000000	1.55453   	210.000000	1.55822   	210.000000	1.54202   	210.000000	1.55399   	210.000000	0.000541334	
220.000000	1.11263   	220.000000	1.50961   	220.000000	1.51347   	220.000000	1.49711   	220.000000	1.50909   	220.000000	0.000518751	
230.000000	1.0831    	230.000000	1.46848   	230.000000	1.47247   	230.000000	1.45601   	230.000000	1.46798   	230.000000	0.000498045	
240.000000	1.05589   	240.000000	1.43068   	240.000000	1.43479   	240.000000	1.41826   	240.000000	1.4302    	240.000000	0.00047899	
250.000000	1.03075   	250.000000	1.39582   	250.000000	1.39999   	250.000000	1.38347   	250.000000	1.39536   	250.000000	0.000461392	
260.000000	1.00743   	260.000000	1.36357   	260.000000	1.36783   	260.000000	1.35132   	260.000000	1.36313   	260.000000	0.000445089	
270.000000	0.985759  	270.000000	1.33367   	270.000000	1.3381    	270.000000	1.32151   	270.000000	1.33324   	270.000000	0.000429942	
280.000000	0.96556   	280.000000	1.30585   	280.000000	1.31043   	280.000000	1.2938    	280.000000	1.30544   	280.000000	0.000415829	
290.000000	0.946689  	290.000000	1.27992   	290.000000	1.28454   	290.000000	1.26799   	290.000000	1.27952   	290.000000	0.000402648	
300.000000	0.92902   	300.000000	1.25569   	300.000000	1.26043   	300.000000	1.24389   	300.000000	1.2553    	300.000000	0.000390307	
310.000000	0.912443  	310.000000	1.233     	310.000000	1.23789   	310.000000	1.22133   	310.000000	1.23262   	310.000000	0.000378728	
320.000000	0.896859  	320.000000	1.21171   	320.000000	1.21666   	320.000000	1.20018   	320.000000	1.21134   	320.000000	0.000367842	
330.000000	0.882184  	330.000000	1.19169   	330.000000	1.19678   	330.000000	1.18031   	330.000000	1.19134   	330.000000	0.000357587	
340.000000	0.868341  	340.000000	1.17285   	340.000000	1.1781    	340.000000	1.16162   	340.000000	1.1725    	340.000000	0.00034791	
350.000000	0.855263  	350.000000	1.15508   	350.000000	1.16042   	350.000000	1.144     	350.000000	1.15474   	350.000000	0.000338762	
360.000000	0.842888  	360.000000	1.13829   	360.000000	1.14371   	360.000000	1.12736   	360.000000	1.13796   	360.000000	0.000330101	
370.000000	0.831163  	370.000000	1.12241   	370.000000	1.12784   	370.000000	1.11155   	370.000000	1.12209   	370.000000	0.000321887	
380.000000	0.820038  	380.000000	1.10737   	380.000000	1.11279   	380.000000	1.09657   	380.000000	1.10705   	380.000000	0.000314088	
390.000000	0.809471  	390.000000	1.0931    	390.000000	1.09854   	390.000000	1.08238   	390.000000	1.09279   	390.000000	0.000306671	
400.000000	0.799421  	400.000000	1.07955   	400.000000	1.08507   	400.000000	1.06891   	400.000000	1.07925   	400.000000	0.00029961	
410.000000	0.789852  	410.000000	1.06667   	410.000000	1.07227   	410.000000	1.05611   	410.000000	1.06638   	410.000000	0.000292879	
420.000000	0.780732  	420.000000	1.05441   	420.000000	1.06006   	420.000000	1.04393   	420.000000	1.05413   	420.000000	0.000286454	
430.000000	0.772031  	430.000000	1.04273   	430.000000	1.0484    	430.000000	1.03234   	430.000000	1.04245   	430.000000	0.000280316	
440.000000	0.763721  	440.000000	1.0316    	440.000000	1.0373    	440.000000	1.02129   	440.000000	1.03132   	440.000000	0.000274445	
450.000000	0.755779  	450.000000	1.02096   	450.000000	1.0267    	450.000000	1.01075   	450.000000	1.0207    	450.000000	0.000268824	
460.000000	0.748181  	460.000000	1.01081   	460.000000	1.01659   	460.000000	1.00068   	460.000000	1.01054   	460.000000	0.000263437	
470.000000	0.740907  	470.000000	1.00109   	470.000000	1.00692   	470.000000	0.991058  	470.000000	1.00084   	470.000000	0.00025827	
480.000000	0.733937  	480.000000	0.991798  	480.000000	0.99767   	480.000000	0.981854  	480.000000	0.991545  	480.000000	0.000253309	
490.000000	0.727253  	490.000000	0.982896  	490.000000	0.988814  	490.000000	0.973044  	490.000000	0.982647  	490.000000	0.000248542	
500.000000	0.72084   	500.000000	0.974363  	500.000000	0.980329  	500.000000	0.964603  	500.000000	0.974119  	500.000000	0.000243957	
520.000000	0.708766  	520.000000	0.958325  	520.000000	0.964389  	520.000000	0.948747  	520.000000	0.958089  	520.000000	0.000235296	
540.000000	0.697606  	540.000000	0.943532  	540.000000	0.949695  	540.000000	0.934134  	540.000000	0.943305  	540.000000	0.00022725	
560.000000	0.687267  	560.000000	0.929855  	560.000000	0.936117  	560.000000	0.920631  	560.000000	0.929635  	560.000000	0.000219755	
580.000000	0.677669  	580.000000	0.917182  	580.000000	0.92354   	580.000000	0.908126  	580.000000	0.916969  	580.000000	0.000212756	
600.000000	0.668741  	600.000000	0.905414  	600.000000	0.911863  	600.000000	0.896519  	600.000000	0.905208  	600.000000	0.000206204	
620.000000	0.660423  	620.000000	0.894467  	620.000000	0.901005  	620.000000	0.885725  	620.000000	0.894267  	620.000000	0.000200059	
640.000000	0.652659  	640.000000	0.884266  	640.000000	0.890895  	640.000000	0.875667  	640.000000	0.884072  	640.000000	0.000194281	
660.000000	0.645402  	660.000000	0.874744  	660.000000	0.881433  	660.000000	0.866279  	660.000000	0.874555  	660.000000	0.00018884	
680.000000	0.63861   	680.000000	0.865843  	680.000000	0.872551  	680.000000	0.857502  	680.000000	0.865659  	680.000000	0.000183706	
700.000000	0.632245  	700.000000	0.857511  	700.000000	0.864243  	700.000000	0.849284  	700.000000	0.857332  	700.000000	0.000178853	
720.000000	0.626273  	720.000000	0.849702  	720.000000	0.856483  	720.000000	0.841577  	720.000000	0.849528  	720.000000	0.000174259	
740.000000	0.620664  	740.000000	0.842375  	740.000000	0.849206  	740.000000	0.834341  	740.000000	0.842205  	740.000000	0.000169904	
760.000000	0.615392  	760.000000	0.835493  	760.000000	0.842357  	760.000000	0.827538  	760.000000	0.835327  	760.000000	0.000165768	
780.000000	0.610431  	780.000000	0.829021  	780.000000	0.835909  	780.000000	0.821134  	780.000000	0.828859  	780.000000	0.000161836	
800.000000	0.605759  	800.000000	0.822931  	800.000000	0.829838  	800.000000	0.8151    	800.000000	0.822773  	800.000000	0.000158093	
820.000000	0.601357  	820.000000	0.817194  	820.000000	0.824108  	820.000000	0.809407  	820.000000	0.81704   	820.000000	0.000154525	
840.000000	0.597206  	840.000000	0.811787  	840.000000	0.818683  	840.000000	0.804032  	840.000000	0.811636  	840.000000	0.000151121	
860.000000	0.59329   	860.000000	0.806686  	860.000000	0.813537  	860.000000	0.798952  	860.000000	0.806538  	860.000000	0.000147868	
880.000000	0.589594  	880.000000	0.801872  	880.000000	0.808664  	880.000000	0.794145  	880.000000	0.801727  	880.000000	0.000144757	
900.000000	0.586104  	900.000000	0.797325  	900.000000	0.804059  	900.000000	0.789595  	900.000000	0.797183  	900.000000	0.000141779	
920.000000	0.582807  	920.000000	0.793029  	920.000000	0.799709  	920.000000	0.785282  	920.000000	0.79289   	920.000000	0.000138926	
940.000000	0.579691  	940.000000	0.788968  	940.000000	0.795592  	940.000000	0.781193  	940.000000	0.788832  	940.000000	0.000136189	
960.000000	0.576747  	960.000000	0.785127  	960.000000	0.791689  	960.000000	0.777313  	960.000000	0.784994  	960.000000	0.000133561	
980.000000	0.573963  	980.000000	0.781494  	980.000000	0.787982  	980.000000	0.773628  	980.000000	0.781363  	980.000000	0.000131037	
1000.000000	0.571332  	1000.000000	0.778056  	1000.000000	0.784455  	1000.000000	0.770127  	1000.000000	0.777927  	1000.000000	0.000128609	
1020.000000	0.568844  	1020.000000	0.774802  	1020.000000	0.781095  	1020.000000	0.766798  	1020.000000	0.774676  	1020.000000	0.000126273	
1040.000000	0.566492  	1040.000000	0.771722  	1040.000000	0.777889  	1040.000000	0.763631  	1040.000000	0.771598  	1040.000000	0.000124023	
1060.000000	0.564268  	1060.000000	0.768805  	1060.000000	0.77483   	1060.000000	0.760616  	1060.000000	0.768683  	1060.000000	0.000121855	
1080.000000	0.562167  	1080.000000	0.766044  	1080.000000	0.771914  	1080.000000	0.757746  	1080.000000	0.765924  	1080.000000	0.000119764	
1100.000000	0.560181  	1100.000000	0.763429  	1100.000000	0.769138  	1100.000000	0.75501   	1100.000000	0.763311  	1100.000000	0.000117746	
1120.000000	0.558305  	1120.000000	0.760953  	1120.000000	0.766497  	1120.000000	0.752403  	1120.000000	0.760838  	1120.000000	0.000115798	
1140.000000	0.556533  	1140.000000	0.75861   	1140.000000	0.763984  	1140.000000	0.749917  	1140.000000	0.758496  	1140.000000	0.000113915	
1160.000000	0.554861  	1160.000000	0.756391  	1160.000000	0.761591  	1160.000000	0.747545  	1160.000000	0.756279  	1160.000000	0.000112094	
1180.000000	0.553283  	1180.000000	0.754291  	1180.000000	0.75931   	1180.000000	0.745281  	1180.000000	0.754181  	1180.000000	0.000110333	
1200.000000	0.551796  	1200.000000	0.752305  	1200.000000	0.757134  	1200.000000	0.743119  	1200.000000	0.752196  	1200.000000	0.000108628	
1220.000000	0.550395  	1220.000000	0.750426  	1220.000000	0.755056  	1220.000000	0.741055  	1220.000000	0.750319  	1220.000000	0.000106977	
1240.000000	0.549076  	1240.000000	0.748649  	1240.000000	0.753069  	1240.000000	0.739083  	1240.000000	0.748544  	1240.000000	0.000105377	
1260.000000	0.547835  	1260.000000	0.746971  	1260.000000	0.751169  	1260.000000	0.737198  	1260.000000	0.746867  	1260.000000	0.000103825	
1280.000000	0.54667   	1280.000000	0.745385  	1280.000000	0.74935   	1280.000000	0.735397  	1280.000000	0.745283  	1280.000000	0.000102321	
1300.000000	0.545576  	1300.000000	0.743889  	1300.000000	0.747607  	1300.000000	0.733674  	1300.000000	0.743788  	1300.000000	0.000100861	
1320.000000	0.544552  	1320.000000	0.742477  	1320.000000	0.745937  	1320.000000	0.732027  	1320.000000	0.742378  	1320.000000	9.94432e-05	
1340.000000	0.543593  	1340.000000	0.741147  	1340.000000	0.744334  	1340.000000	0.730452  	1340.000000	0.741049  	1340.000000	9.80663e-05	
1360.000000	0.542698  	1360.000000	0.739894  	1360.000000	0.742799  	1360.000000	0.728944  	1360.000000	0.739798  	1360.000000	9.67283e-05	
1380.000000	0.541863  	1380.000000	0.738716  	1380.000000	0.741329  	1380.000000	0.727502  	1380.000000	0.738621  	1380.000000	9.54277e-05	
1400.000000	0.541087  	1400.000000	0.73761   	1400.000000	0.739922  	1400.000000	0.726121  	1400.000000	0.737515  	1400.000000	9.41627e-05	
1420.000000	0.540366  	1420.000000	0.736571  	1420.000000	0.738577  	1420.000000	0.7248    	1420.000000	0.736478  	1420.000000	9.29321e-05	
1440.000000	0.5397    	1440.000000	0.735598  	1440.000000	0.737291  	1440.000000	0.723535  	1440.000000	0.735506  	1440.000000	9.17342e-05	
1460.000000	0.539085  	1460.000000	0.734688  	1460.000000	0.736064  	1460.000000	0.722323  	1460.000000	0.734597  	1460.000000	9.0568e-05	
1480.000000	0.538521  	1480.000000	0.733838  	1480.000000	0.734891  	1480.000000	0.721164  	1480.000000	0.733749  	1480.000000	8.9432e-05	
1500.000000	0.538004  	1500.000000	0.733046  	1500.000000	0.73377   	1500.000000	0.720053  	1500.000000	0.732958  	1500.000000	8.83252e-05	
1520.000000	0.537534  	1520.000000	0.73231   	1520.000000	0.732697  	1520.000000	0.71899   	1520.000000	0.732223  	1520.000000	8.72464e-05	
1540.000000	0.537108  	1540.000000	0.731628  	1540.000000	0.731669  	1540.000000	0.717972  	1540.000000	0.731542  	1540.000000	8.61945e-05	
1560.000000	0.536725  	1560.000000	0.730997  	1560.000000	0.730684  	1560.000000	0.716997  	1560.000000	0.730912  	1560.000000	8.51686e-05	
1580.000000	0.536384  	1580.000000	0.730415  	1580.000000	0.729738  	1580.000000	0.716064  	1580.000000	0.730331  	1580.000000	8.41676e-05	
1600.000000	0.536083  	1600.000000	0.729882  	1600.000000	0.728831  	1600.000000	0.71517   	1600.000000	0.729799  	1600.000000	8.31907e-05	
1620.000000	0.535821  	1620.000000	0.729394  	1620.000000	0.72796   	1620.000000	0.714314  	1620.000000	0.729312  	1620.000000	8.2237e-05	
1640.000000	0.535596  	1640.000000	0.728951  	1640.000000	0.727124  	1640.000000	0.713494  	1640.000000	0.72887   	1640.000000	8.13057e-05	
