Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1460.000000	0.600647  	1460.000000	0.713141  	1460.000000	0.730656  	1460.000000	0.716793  	1460.000000	0.713072  	1460.000000	6.85428e-05	
1480.000000	0.600018  	1480.000000	0.712349  	1480.000000	0.729644  	1480.000000	0.715794  	1480.000000	0.712281  	1480.000000	6.76814e-05	
1500.000000	0.599442  	1500.000000	0.711614  	1500.000000	0.728681  	1500.000000	0.714842  	1500.000000	0.711547  	1500.000000	6.68422e-05	
1520.000000	0.598918  	1520.000000	0.710933  	1520.000000	0.727762  	1520.000000	0.713936  	1520.000000	0.710867  	1520.000000	6.60242e-05	
1540.000000	0.598444  	1540.000000	0.710306  	1540.000000	0.726886  	1540.000000	0.713073  	1540.000000	0.710241  	1540.000000	6.52266e-05	
1560.000000	0.598017  	1560.000000	0.709729  	1560.000000	0.726051  	1560.000000	0.712251  	1560.000000	0.709665  	1560.000000	6.44488e-05	
1580.000000	0.597637  	1580.000000	0.709202  	1580.000000	0.725255  	1580.000000	0.711469  	1580.000000	0.709138  	1580.000000	6.36899e-05	
1600.000000	0.597302  	1600.000000	0.708721  	1600.000000	0.724495  	1600.000000	0.710725  	1600.000000	0.708658  	1600.000000	6.29492e-05	
1620.000000	0.59701   	1620.000000	0.708285  	1620.000000	0.72377   	1620.000000	0.710017  	1620.000000	0.708223  	1620.000000	6.22262e-05	
1640.000000	0.596759  	1640.000000	0.707894  	1640.000000	0.723079  	1640.000000	0.709344  	1640.000000	0.707832  	1640.000000	6.15202e-05	
1660.000000	0.596549  	1660.000000	0.707544  	1660.000000	0.722422  	1660.000000	0.708705  	1660.000000	0.707483  	1660.000000	6.08305e-05	
1680.000000	0.596378  	1680.000000	0.707235  	1680.000000	0.721796  	1680.000000	0.708098  	1680.000000	0.707175  	1680.000000	6.01566e-05	
1700.000000	0.596245  	1700.000000	0.706966  	1700.000000	0.721201  	1700.000000	0.707521  	1700.000000	0.706906  	1700.000000	5.9498e-05	
1750.000000	0.596069  	1750.000000	0.706454  	1750.000000	0.719844  	1750.000000	0.706207  	1750.000000	0.706396  	1750.000000	5.7915e-05	
1800.000000	0.596105  	1800.000000	0.70616   	1800.000000	0.718661  	1800.000000	0.70506   	1800.000000	0.706103  	1800.000000	5.64167e-05	
1850.000000	0.596337  	1850.000000	0.706065  	1850.000000	0.717639  	1850.000000	0.704065  	1850.000000	0.70601   	1850.000000	5.49965e-05	
1900.000000	0.596751  	1900.000000	0.706155  	1900.000000	0.71676   	1900.000000	0.703207  	1900.000000	0.706101  	1900.000000	5.36483e-05	
1950.000000	0.597334  	1950.000000	0.706415  	1950.000000	0.716009  	1950.000000	0.702475  	1950.000000	0.706362  	1950.000000	5.23667e-05	
2000.000000	0.598075  	2000.000000	0.706832  	2000.000000	0.715375  	2000.000000	0.701857  	2000.000000	0.706781  	2000.000000	5.11469e-05	
2100.000000	0.59999   	2100.000000	0.708093  	2100.000000	0.714408  	2100.000000	0.700923  	2100.000000	0.708044  	2100.000000	4.88753e-05	
2200.000000	0.602425  	2200.000000	0.709859  	2200.000000	0.713788  	2200.000000	0.700339  	2200.000000	0.709812  	2200.000000	4.68029e-05	
2300.000000	0.605319  	2300.000000	0.712064  	2300.000000	0.71346   	2300.000000	0.700047  	2300.000000	0.712019  	2300.000000	4.49044e-05	
2400.000000	0.608623  	2400.000000	0.714652  	2400.000000	0.713379  	2400.000000	0.700002  	2400.000000	0.714609  	2400.000000	4.31586e-05	
2500.000000	0.612293  	2500.000000	0.717578  	2500.000000	0.713508  	2500.000000	0.700166  	2500.000000	0.717537  	2500.000000	4.15475e-05	
2600.000000	0.616294  	2600.000000	0.720803  	2600.000000	0.713818  	2600.000000	0.700508  	2600.000000	0.720763  	2600.000000	4.0056e-05	
2700.000000	0.620595  	2700.000000	0.724292  	2700.000000	0.714283  	2700.000000	0.701     	2700.000000	0.724253  	2700.000000	3.86711e-05	
2800.000000	0.625169  	2800.000000	0.728017  	2800.000000	0.714882  	2800.000000	0.701621  	2800.000000	0.72798   	2800.000000	3.73817e-05	
2900.000000	0.629992  	2900.000000	0.731954  	2900.000000	0.715596  	2900.000000	0.702351  	2900.000000	0.731917  	2900.000000	3.6178e-05	
3000.000000	0.635045  	3000.000000	0.73608   	3000.000000	0.716408  	3000.000000	0.703176  	3000.000000	0.736045  	3000.000000	3.50519e-05	
3200.000000	0.645772  	3200.000000	0.744828  	3200.000000	0.718265  	3200.000000	0.705053  	3200.000000	0.744795  	3200.000000	3.30035e-05	
3400.000000	0.65723   	3400.000000	0.754137  	3400.000000	0.720353  	3400.000000	0.707165  	3400.000000	0.754106  	3400.000000	3.1188e-05	
3600.000000	0.669327  	3600.000000	0.763911  	3600.000000	0.722603  	3600.000000	0.709447  	3600.000000	0.763882  	3600.000000	2.95674e-05	
3800.000000	0.681991  	3800.000000	0.774074  	3800.000000	0.724966  	3800.000000	0.711851  	3800.000000	0.774045  	3800.000000	2.81116e-05	
4000.000000	0.69516   	4000.000000	0.784563  	4000.000000	0.727409  	4000.000000	0.714338  	4000.000000	0.784536  	4000.000000	2.67965e-05	
4200.000000	0.708788  	4200.000000	0.79533   	4200.000000	0.72991   	4200.000000	0.716882  	4200.000000	0.795305  	4200.000000	2.56025e-05	
4400.000000	0.722834  	4400.000000	0.806335  	4400.000000	0.732453  	4400.000000	0.71946   	4400.000000	0.806311  	4400.000000	2.45134e-05	
4600.000000	0.737264  	4600.000000	0.817544  	4600.000000	0.735022  	4600.000000	0.722057  	4600.000000	0.81752   	4600.000000	2.35158e-05	
4800.000000	0.752052  	4800.000000	0.828929  	4800.000000	0.737604  	4800.000000	0.724658  	4800.000000	0.828906  	4800.000000	2.25985e-05	
5000.000000	0.767173  	5000.000000	0.840467  	5000.000000	0.740189  	5000.000000	0.727254  	5000.000000	0.840445  	5000.000000	2.17522e-05	
5250.000000	0.786513  	5250.000000	0.855075  	5250.000000	0.743411  	5250.000000	0.730481  	5250.000000	0.855054  	5250.000000	2.0782e-05	
5500.000000	0.806309  	5500.000000	0.86986   	5500.000000	0.74661   	5500.000000	0.733676  	5500.000000	0.86984   	5500.000000	1.98971e-05	
6000.000000	0.847169  	6000.000000	0.899858  	6000.000000	0.752894  	6000.000000	0.739944  	6000.000000	0.89984   	6000.000000	1.83413e-05	
6500.000000	0.88958   	6500.000000	0.930301  	6500.000000	0.758939  	6500.000000	0.746018  	6500.000000	0.930284  	6500.000000	1.70174e-05	
7000.000000	0.933421  	7000.000000	0.961075  	7000.000000	0.764773  	7000.000000	0.751881  	7000.000000	0.961059  	7000.000000	1.58766e-05	
7500.000000	0.978599  	7500.000000	0.992095  	7500.000000	0.770352  	7500.000000	0.757528  	7500.000000	0.992081  	7500.000000	1.48831e-05	
8000.000000	1.02505   	8000.000000	1.0233    	8000.000000	0.77576   	8000.000000	0.762963  	8000.000000	1.02329   	8000.000000	1.40098e-05	
8500.000000	1.07271   	8500.000000	1.05465   	8500.000000	0.780977  	8500.000000	0.768191  	8500.000000	1.05464   	8500.000000	1.32361e-05	
9000.000000	1.12155   	9000.000000	1.0861    	9000.000000	0.785987  	9000.000000	0.773221  	9000.000000	1.08609   	9000.000000	1.25455e-05	
9500.000000	1.17153   	9500.000000	1.11764   	9500.000000	0.790806  	9500.000000	0.778064  	9500.000000	1.11762   	9500.000000	1.19254e-05	
10000.000000	1.22263   	10000.000000	1.14923   	10000.000000	0.795448  	10000.000000	0.78273   	10000.000000	1.14922   	10000.000000	1.13654e-05	
11000.000000	1.32811   	11000.000000	1.21252   	11000.000000	0.804233  	11000.000000	0.791566  	11000.000000	1.21251   	11000.000000	1.03933e-05	
12000.000000	1.43785   	12000.000000	1.27588   	12000.000000	0.812413  	12000.000000	0.799806  	12000.000000	1.27587   	12000.000000	9.57837e-06	
13000.000000	1.55177   	13000.000000	1.33925   	13000.000000	0.820051  	13000.000000	0.807517  	13000.000000	1.33924   	13000.000000	8.88503e-06	
14000.000000	1.66983   	14000.000000	1.40259   	14000.000000	0.827208  	14000.000000	0.814756  	14000.000000	1.40258   	14000.000000	8.28775e-06	
15000.000000	1.79198   	15000.000000	1.46587   	15000.000000	0.833939  	15000.000000	0.821574  	15000.000000	1.46587   	15000.000000	7.76769e-06	
16000.000000	1.91819   	16000.000000	1.52908   	16000.000000	0.840294  	16000.000000	0.828015  	16000.000000	1.52907   	16000.000000	7.31068e-06	
17000.000000	2.04847   	17000.000000	1.59219   	17000.000000	0.846313  	17000.000000	0.834116  	17000.000000	1.59219   	17000.000000	6.90581e-06	
18000.000000	2.18279   	18000.000000	1.65521   	18000.000000	0.85203   	18000.000000	0.839909  	18000.000000	1.65521   	18000.000000	6.54457e-06	
19000.000000	2.32116   	19000.000000	1.71813   	19000.000000	0.857474  	19000.000000	0.845424  	19000.000000	1.71813   	19000.000000	6.2202e-06	
20000.000000	2.46357   	20000.000000	1.78095   	20000.000000	0.862669  	20000.000000	0.850684  	20000.000000	1.78094   	20000.000000	5.9273e-06	
21000.000000	2.61005   	21000.000000	1.84365   	21000.000000	0.867627  	21000.000000	0.855713  	21000.000000	1.84365   	21000.000000	5.66144e-06	
22000.000000	2.76058   	22000.000000	1.90626   	22000.000000	0.872343  	22000.000000	0.860528  	22000.000000	1.90625   	22000.000000	5.41903e-06	
23000.000000	2.91519   	23000.000000	1.96876   	23000.000000	0.876856  	23000.000000	0.865146  	23000.000000	1.96875   	23000.000000	5.19706e-06	
24000.000000	3.07389   	24000.000000	2.03115   	24000.000000	0.881189  	24000.000000	0.869584  	24000.000000	2.03115   	24000.000000	4.99303e-06	
25000.000000	3.23668   	25000.000000	2.09344   	25000.000000	0.885354  	25000.000000	0.873854  	25000.000000	2.09344   	25000.000000	4.80484e-06	
26000.000000	3.40359   	26000.000000	2.15563   	26000.000000	0.88936   	26000.000000	0.877968  	26000.000000	2.15563   	26000.000000	4.63068e-06	
27000.000000	3.57463   	27000.000000	2.21772   	27000.000000	0.893217  	27000.000000	0.881937  	27000.000000	2.21772   	27000.000000	4.46904e-06	
28000.000000	3.74983   	28000.000000	2.27972   	28000.000000	0.896932  	28000.000000	0.88577   	28000.000000	2.27971   	28000.000000	4.3186e-06	
29000.000000	3.92918   	29000.000000	2.34162   	29000.000000	0.900512  	29000.000000	0.889477  	29000.000000	2.34161   	29000.000000	4.17822e-06	
30000.000000	4.11272   	30000.000000	2.40342   	30000.000000	0.90397   	30000.000000	0.893066  	30000.000000	2.40342   	30000.000000	4.04693e-06	
32000.000000	4.49244   	32000.000000	2.52677   	32000.000000	0.910558  	32000.000000	0.899916  	32000.000000	2.52676   	32000.000000	3.80823e-06	
34000.000000	4.88912   	34000.000000	2.64976   	34000.000000	0.916755  	34000.000000	0.906371  	34000.000000	2.64976   	34000.000000	3.5968e-06	
36000.000000	5.30295   	36000.000000	2.77242   	36000.000000	0.922581  	36000.000000	0.912475  	36000.000000	2.77242   	36000.000000	3.40819e-06	
38000.000000	5.73409   	38000.000000	2.89476   	38000.000000	0.928066  	38000.000000	0.918261  	38000.000000	2.89476   	38000.000000	3.23885e-06	
40000.000000	6.18272   	40000.000000	3.0168    	40000.000000	0.933245  	40000.000000	0.923763  	40000.000000	3.0168    	40000.000000	3.08596e-06	
42000.000000	6.64902   	42000.000000	3.13855   	42000.000000	0.938154  	42000.000000	0.929006  	42000.000000	3.13855   	42000.000000	2.94721e-06	
44000.000000	7.13316   	44000.000000	3.26002   	44000.000000	0.942826  	44000.000000	0.934014  	44000.000000	3.26002   	44000.000000	2.82071e-06	
46000.000000	7.63535   	46000.000000	3.38122   	46000.000000	0.947287  	46000.000000	0.938807  	46000.000000	3.38122   	46000.000000	2.70489e-06	
48000.000000	8.15576   	48000.000000	3.50217   	48000.000000	0.951549  	48000.000000	0.943401  	48000.000000	3.50216   	48000.000000	2.59844e-06	
50000.000000	8.69458   	50000.000000	3.62287   	50000.000000	0.955613  	50000.000000	0.947814  	50000.000000	3.62286   	50000.000000	2.50027e-06	
