Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
14.000000	6.81652   	14.000000	7.93971   	14.000000	8.09173   	14.000000	8.18191   	14.000000	7.93623   	14.000000	0.00347467	
15.000000	6.48002   	15.000000	7.58045   	15.000000	7.67494   	15.000000	7.77477   	15.000000	7.57719   	15.000000	0.00326605	
16.000000	6.17804   	16.000000	7.25325   	16.000000	7.30257   	16.000000	7.40916   	16.000000	7.25017   	16.000000	0.00308211	
17.000000	5.90545   	17.000000	6.95411   	17.000000	6.96814   	17.000000	7.07929   	17.000000	6.9512    	17.000000	0.00291866	
18.000000	5.65809   	18.000000	6.67966   	18.000000	6.66623   	18.000000	6.7804    	18.000000	6.67689   	18.000000	0.00277241	
19.000000	5.43257   	19.000000	6.42702   	19.000000	6.3925    	19.000000	6.50852   	19.000000	6.42438   	19.000000	0.00264073	
20.000000	5.22606   	20.000000	6.19373   	20.000000	6.14345   	20.000000	6.26036   	20.000000	6.19121   	20.000000	0.00252153	
21.000000	5.03623   	21.000000	5.97768   	21.000000	5.9161    	21.000000	6.03312   	21.000000	5.97527   	21.000000	0.00241309	
22.000000	4.86109   	22.000000	5.77705   	22.000000	5.70798   	22.000000	5.82444   	22.000000	5.77473   	22.000000	0.00231399	
23.000000	4.69898   	23.000000	5.59026   	23.000000	5.51692   	23.000000	5.63228   	23.000000	5.58804   	23.000000	0.00222305	
24.000000	4.54847   	24.000000	5.41594   	24.000000	5.34105   	24.000000	5.45492   	24.000000	5.4138    	24.000000	0.0021393 	
25.000000	4.40835   	25.000000	5.2529    	25.000000	5.17877   	25.000000	5.29084   	25.000000	5.25083   	25.000000	0.0020619 	
27.000000	4.15515   	27.000000	4.95654   	27.000000	4.88963   	27.000000	4.99749   	27.000000	4.95462   	27.000000	0.00192344	
29.000000	3.93249   	29.000000	4.69418   	29.000000	4.64032   	29.000000	4.74359   	29.000000	4.69238   	29.000000	0.00180312	
31.000000	3.73507   	31.000000	4.46031   	31.000000	4.41653   	31.000000	4.51022   	31.000000	4.45861   	31.000000	0.00169756	
33.000000	3.55877   	33.000000	4.25054   	33.000000	4.21023   	33.000000	4.29121   	33.000000	4.24893   	33.000000	0.00160416	
35.000000	3.40031   	35.000000	4.06133   	35.000000	4.02392   	35.000000	4.09446   	35.000000	4.05981   	35.000000	0.00152091	
