Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1400.000000	0.427526  	1400.000000	0.500603  	1400.000000	0.502957  	1400.000000	0.49437   	1400.000000	0.500547  	1400.000000	5.60802e-05	
1420.000000	0.426957  	1420.000000	0.499895  	1420.000000	0.502086  	1420.000000	0.493514  	1420.000000	0.49984   	1420.000000	5.53466e-05	
1440.000000	0.42643   	1440.000000	0.499231  	1440.000000	0.501254  	1440.000000	0.492696  	1440.000000	0.499177  	1440.000000	5.46325e-05	
1460.000000	0.425945  	1460.000000	0.498609  	1460.000000	0.500459  	1460.000000	0.491914  	1460.000000	0.498555  	1460.000000	5.39372e-05	
1480.000000	0.425498  	1480.000000	0.498027  	1480.000000	0.499699  	1480.000000	0.491167  	1480.000000	0.497974  	1480.000000	5.32601e-05	
1500.000000	0.42509   	1500.000000	0.497484  	1500.000000	0.498973  	1500.000000	0.490453  	1500.000000	0.497431  	1500.000000	5.26003e-05	
1520.000000	0.424718  	1520.000000	0.496978  	1520.000000	0.498278  	1520.000000	0.48977   	1520.000000	0.496926  	1520.000000	5.19572e-05	
1540.000000	0.424382  	1540.000000	0.496507  	1540.000000	0.497615  	1540.000000	0.489117  	1540.000000	0.496456  	1540.000000	5.13302e-05	
1560.000000	0.42408   	1560.000000	0.496071  	1560.000000	0.496981  	1560.000000	0.488493  	1560.000000	0.49602   	1560.000000	5.07186e-05	
1580.000000	0.42381   	1580.000000	0.495667  	1580.000000	0.496375  	1580.000000	0.487897  	1580.000000	0.495617  	1580.000000	5.0122e-05	
1600.000000	0.423572  	1600.000000	0.495296  	1600.000000	0.495795  	1600.000000	0.487328  	1600.000000	0.495246  	1600.000000	4.95397e-05	
1620.000000	0.423365  	1620.000000	0.494955  	1620.000000	0.495241  	1620.000000	0.486784  	1620.000000	0.494906  	1620.000000	4.89712e-05	
1640.000000	0.423187  	1640.000000	0.494643  	1640.000000	0.494712  	1640.000000	0.486264  	1640.000000	0.494595  	1640.000000	4.84161e-05	
1660.000000	0.423038  	1660.000000	0.49436   	1660.000000	0.494207  	1660.000000	0.485767  	1660.000000	0.494312  	1660.000000	4.78738e-05	
1680.000000	0.422917  	1680.000000	0.494105  	1680.000000	0.493723  	1680.000000	0.485293  	1680.000000	0.494057  	1680.000000	4.7344e-05	
1700.000000	0.422823  	1700.000000	0.493876  	1700.000000	0.493262  	1700.000000	0.484841  	1700.000000	0.493829  	1700.000000	4.68262e-05	
1750.000000	0.422698  	1750.000000	0.493413  	1750.000000	0.492198  	1750.000000	0.483798  	1750.000000	0.493367  	1750.000000	4.55814e-05	
1800.000000	0.422723  	1800.000000	0.493097  	1800.000000	0.491252  	1800.000000	0.482873  	1800.000000	0.493053  	1800.000000	4.44033e-05	
1850.000000	0.422888  	1850.000000	0.492916  	1850.000000	0.490412  	1850.000000	0.482053  	1850.000000	0.492873  	1850.000000	4.32865e-05	
1900.000000	0.423181  	1900.000000	0.492859  	1900.000000	0.489671  	1900.000000	0.48133   	1900.000000	0.492817  	1900.000000	4.22264e-05	
1950.000000	0.423595  	1950.000000	0.492918  	1950.000000	0.489018  	1950.000000	0.480695  	1950.000000	0.492876  	1950.000000	4.12186e-05	
2000.000000	0.42412   	2000.000000	0.493082  	2000.000000	0.488448  	2000.000000	0.48014   	2000.000000	0.493042  	2000.000000	4.02593e-05	
2100.000000	0.425478  	2100.000000	0.4937    	2100.000000	0.487526  	2100.000000	0.479242  	2100.000000	0.493661  	2100.000000	3.84729e-05	
2200.000000	0.427205  	2200.000000	0.494659  	2200.000000	0.486855  	2200.000000	0.47859   	2200.000000	0.494622  	2200.000000	3.68431e-05	
2300.000000	0.429257  	2300.000000	0.495914  	2300.000000	0.486393  	2300.000000	0.478144  	2300.000000	0.495879  	2300.000000	3.53499e-05	
2400.000000	0.4316    	2400.000000	0.497429  	2400.000000	0.486105  	2400.000000	0.477873  	2400.000000	0.497395  	2400.000000	3.39767e-05	
2500.000000	0.434202  	2500.000000	0.499172  	2500.000000	0.485964  	2500.000000	0.47775   	2500.000000	0.499139  	2500.000000	3.27095e-05	
2600.000000	0.43704   	2600.000000	0.501117  	2600.000000	0.48595   	2600.000000	0.477752  	2600.000000	0.501085  	2600.000000	3.15363e-05	
2700.000000	0.44009   	2700.000000	0.503241  	2700.000000	0.486044  	2700.000000	0.477863  	2700.000000	0.50321   	2700.000000	3.04469e-05	
2800.000000	0.443333  	2800.000000	0.505524  	2800.000000	0.486231  	2800.000000	0.478065  	2800.000000	0.505495  	2800.000000	2.94326e-05	
2900.000000	0.446754  	2900.000000	0.507951  	2900.000000	0.486497  	2900.000000	0.478347  	2900.000000	0.507922  	2900.000000	2.84858e-05	
3000.000000	0.450337  	3000.000000	0.510505  	3000.000000	0.486833  	3000.000000	0.478696  	3000.000000	0.510478  	3000.000000	2.75998e-05	
3200.000000	0.457943  	3200.000000	0.51595   	3200.000000	0.487675  	3200.000000	0.479561  	3200.000000	0.515924  	3200.000000	2.59883e-05	
3400.000000	0.466069  	3400.000000	0.521776  	3400.000000	0.488694  	3400.000000	0.480599  	3400.000000	0.521751  	3400.000000	2.45598e-05	
3600.000000	0.474648  	3600.000000	0.527916  	3600.000000	0.489844  	3600.000000	0.481764  	3600.000000	0.527893  	3600.000000	2.32847e-05	
3800.000000	0.483628  	3800.000000	0.53432   	3800.000000	0.491091  	3800.000000	0.483023  	3800.000000	0.534298  	3800.000000	2.21392e-05	
4000.000000	0.492967  	4000.000000	0.540945  	4000.000000	0.492407  	4000.000000	0.48435   	4000.000000	0.540924  	4000.000000	2.11044e-05	
4200.000000	0.502631  	4200.000000	0.54776   	4200.000000	0.493771  	4200.000000	0.485723  	4200.000000	0.547739  	4200.000000	2.01648e-05	
4400.000000	0.512591  	4400.000000	0.554735  	4400.000000	0.495167  	4400.000000	0.487129  	4400.000000	0.554716  	4400.000000	1.93077e-05	
4600.000000	0.522825  	4600.000000	0.561849  	4600.000000	0.496583  	4600.000000	0.488555  	4600.000000	0.561831  	4600.000000	1.85226e-05	
4800.000000	0.533311  	4800.000000	0.569083  	4800.000000	0.49801   	4800.000000	0.489992  	4800.000000	0.569066  	4800.000000	1.78007e-05	
5000.000000	0.544034  	5000.000000	0.576422  	5000.000000	0.49944   	5000.000000	0.491432  	5000.000000	0.576405  	5000.000000	1.71346e-05	
5250.000000	0.557749  	5250.000000	0.585721  	5250.000000	0.501224  	5250.000000	0.49323   	5250.000000	0.585705  	5250.000000	1.63709e-05	
5500.000000	0.571787  	5500.000000	0.595142  	5500.000000	0.502997  	5500.000000	0.495016  	5500.000000	0.595126  	5500.000000	1.56743e-05	
6000.000000	0.600762  	6000.000000	0.614276  	6000.000000	0.506488  	6000.000000	0.498531  	6000.000000	0.614261  	6000.000000	1.44497e-05	
6500.000000	0.630838  	6500.000000	0.633715  	6500.000000	0.509884  	6500.000000	0.501948  	6500.000000	0.633701  	6500.000000	1.34075e-05	
7000.000000	0.661927  	7000.000000	0.653381  	7000.000000	0.513151  	7000.000000	0.505251  	7000.000000	0.653368  	7000.000000	1.25093e-05	
7500.000000	0.693965  	7500.000000	0.673219  	7500.000000	0.516322  	7500.000000	0.508435  	7500.000000	0.673207  	7500.000000	1.17271e-05	
8000.000000	0.726903  	8000.000000	0.693186  	8000.000000	0.519377  	8000.000000	0.511498  	8000.000000	0.693175  	8000.000000	1.10396e-05	
8500.000000	0.760704  	8500.000000	0.713252  	8500.000000	0.522311  	8500.000000	0.514444  	8500.000000	0.713242  	8500.000000	1.04303e-05	
9000.000000	0.795338  	9000.000000	0.733394  	9000.000000	0.525126  	9000.000000	0.517276  	9000.000000	0.733384  	9000.000000	9.88657e-06	
9500.000000	0.830783  	9500.000000	0.753591  	9500.000000	0.527833  	9500.000000	0.52      	9500.000000	0.753582  	9500.000000	9.39823e-06	
10000.000000	0.867021  	10000.000000	0.773831  	10000.000000	0.530438  	10000.000000	0.522622  	10000.000000	0.773822  	10000.000000	8.95717e-06	
11000.000000	0.941816  	11000.000000	0.814394  	11000.000000	0.535359  	11000.000000	0.527579  	11000.000000	0.814386  	11000.000000	8.19162e-06	
12000.000000	1.01964   	12000.000000	0.855016  	12000.000000	0.539927  	12000.000000	0.53219   	12000.000000	0.855008  	12000.000000	7.54978e-06	
13000.000000	1.10043   	13000.000000	0.895654  	13000.000000	0.544185  	13000.000000	0.536494  	13000.000000	0.895647  	13000.000000	7.00366e-06	
14000.000000	1.18414   	14000.000000	0.93628   	14000.000000	0.548173  	14000.000000	0.540525  	14000.000000	0.936274  	14000.000000	6.53317e-06	
15000.000000	1.27076   	15000.000000	0.976875  	15000.000000	0.551918  	15000.000000	0.544312  	15000.000000	0.976869  	15000.000000	6.1235e-06	
16000.000000	1.36027   	16000.000000	1.01743   	16000.000000	0.555441  	16000.000000	0.54788   	16000.000000	1.01742   	16000.000000	5.76347e-06	
17000.000000	1.45265   	17000.000000	1.05792   	17000.000000	0.558764  	17000.000000	0.551253  	17000.000000	1.05792   	17000.000000	5.4445e-06	
18000.000000	1.54791   	18000.000000	1.09836   	18000.000000	0.561906  	18000.000000	0.554448  	18000.000000	1.09836   	18000.000000	5.15989e-06	
19000.000000	1.64603   	19000.000000	1.13874   	19000.000000	0.564886  	19000.000000	0.557484  	19000.000000	1.13874   	19000.000000	4.90433e-06	
20000.000000	1.74702   	20000.000000	1.17906   	20000.000000	0.56772   	20000.000000	0.560373  	20000.000000	1.17905   	20000.000000	4.67354e-06	
21000.000000	1.85089   	21000.000000	1.2193    	21000.000000	0.570419  	21000.000000	0.56313   	21000.000000	1.2193    	21000.000000	4.46405e-06	
22000.000000	1.95764   	22000.000000	1.25949   	22000.000000	0.572992  	22000.000000	0.565764  	22000.000000	1.25948   	22000.000000	4.27304e-06	
23000.000000	2.06728   	23000.000000	1.2996    	23000.000000	0.575451  	23000.000000	0.568287  	23000.000000	1.2996    	23000.000000	4.09812e-06	
24000.000000	2.17982   	24000.000000	1.33965   	24000.000000	0.577804  	24000.000000	0.570707  	24000.000000	1.33965   	24000.000000	3.93734e-06	
25000.000000	2.29526   	25000.000000	1.37964   	25000.000000	0.580056  	25000.000000	0.573031  	25000.000000	1.37964   	25000.000000	3.78904e-06	
26000.000000	2.41363   	26000.000000	1.41956   	26000.000000	0.582218  	26000.000000	0.575267  	26000.000000	1.41956   	26000.000000	3.65179e-06	
27000.000000	2.53492   	27000.000000	1.45943   	27000.000000	0.5843    	27000.000000	0.577421  	27000.000000	1.45942   	27000.000000	3.5244e-06	
28000.000000	2.65916   	28000.000000	1.49922   	28000.000000	0.586304  	28000.000000	0.579499  	28000.000000	1.49922   	28000.000000	3.40583e-06	
29000.000000	2.78634   	29000.000000	1.53896   	29000.000000	0.588237  	29000.000000	0.581505  	29000.000000	1.53896   	29000.000000	3.2952e-06	
30000.000000	2.9165    	30000.000000	1.57864   	30000.000000	0.590101  	30000.000000	0.583445  	30000.000000	1.57864   	30000.000000	3.19172e-06	
32000.000000	3.18577   	32000.000000	1.65783   	32000.000000	0.593636  	32000.000000	0.58714   	32000.000000	1.65783   	32000.000000	3.00358e-06	
34000.000000	3.46708   	34000.000000	1.7368    	34000.000000	0.596937  	34000.000000	0.590614  	34000.000000	1.7368    	34000.000000	2.83693e-06	
36000.000000	3.76054   	36000.000000	1.81555   	36000.000000	0.600023  	36000.000000	0.593891  	36000.000000	1.81555   	36000.000000	2.68825e-06	
38000.000000	4.06628   	38000.000000	1.89411   	38000.000000	0.602919  	38000.000000	0.596992  	38000.000000	1.8941    	38000.000000	2.55477e-06	
40000.000000	4.38442   	40000.000000	1.97246   	40000.000000	0.605647  	40000.000000	0.599935  	40000.000000	1.97246   	40000.000000	2.43424e-06	
42000.000000	4.71509   	42000.000000	2.05064   	42000.000000	0.60823   	42000.000000	0.602734  	42000.000000	2.05063   	42000.000000	2.32486e-06	
44000.000000	5.05842   	44000.000000	2.12863   	44000.000000	0.610685  	44000.000000	0.605403  	44000.000000	2.12863   	44000.000000	2.22513e-06	
46000.000000	5.41454   	46000.000000	2.20646   	46000.000000	0.613028  	46000.000000	0.607954  	46000.000000	2.20645   	46000.000000	2.13382e-06	
48000.000000	5.78358   	48000.000000	2.28412   	48000.000000	0.615264  	48000.000000	0.610395  	48000.000000	2.28411   	48000.000000	2.0499e-06	
50000.000000	6.16569   	50000.000000	2.36162   	50000.000000	0.617387  	50000.000000	0.612737  	50000.000000	2.36162   	50000.000000	1.9725e-06	
